2020 Ballot Measure Number 2 Implementation: numbers sum: 804, cell: 803.600000
Northern Region ITS (HD 1-40): numbers sum: 227, cell: 227.425000
Northern Region Signal Interconnect (HD 1-40): numbers sum: 4549, cell: 4548.500000
OHA AHRS/IBS Development (HD 1-40): numbers sum: 241, cell: 241.070000
Old Steese Highway Reconstruction (HD 1-5): numbers sum: 910, cell: 909.700000
Other Federal Program Match: numbers sum: 1300, cell: 1300.000000
Parking Garage Repairs (HD 1-40): numbers sum: 8000, cell: 8000.000000
Parks Highway Mile Point 195-196 (Milepost 231) Enhancements: numbers sum: 11826, cell: 11826.100000
Pavement and Bridge Preservation (HD 33-36): numbers sum: 13191, cell: 13190.650000
Pavement and Bridge Preservation (HD 37): numbers sum: 51853, cell: 51852.900000
Pavement and Bridge Preservation (HD 7-31): numbers sum: 50943, cell: 50943.200000
Portage Station Improvements (HD 1-40): numbers sum: 730, cell: 730.000000
Pre-Grant Project Development (HD 1-40): numbers sum: 40200, cell: 40200.000000
Prince William Sound Area Transportation Plan Update (HD 1-40): numbers sum: 400, cell: 400.000000
Project Acceleration (HD 1-40): numbers sum: 40200, cell: 40200.000000
Quick Turnaround Facility Renewal (HD 1-40): numbers sum: 1500, cell: 1500.000000
Reconfigure NT CBP Operation (HD 1-40): numbers sum: 1000, cell: 1000.000000
Recreational Trails Program (HD 1-40): numbers sum: 2261, cell: 2261.379000
Redoubt Avenue and Smith Way Rehabilitation (HD 30): numbers sum: 679, cell: 678.636000
Richardson Highway Mile Point 360-361 (Milepost 359) Railroad Grade Separated Facility: numbers sum: 3639, cell: 3638.800000
Richardson Highway MP 233 Bear Creek Bridge #0593 Replacement (HD 6): numbers sum: 398, cell: 398.449000
Road Weather Information System (RWIS) (HD 1-40): numbers sum: 727, cell: 727.440000
Roadway Data Collection (HD 1-40): numbers sum: 1092, cell: 1091.640000
Ruby Slough Road (HD 39): numbers sum: 273, cell: 272.910000
RWIS Air Quality Sensor Operations & Maintenance (HD 1-40): numbers sum: 91, cell: 90.970000
Saint Mary's Airport Reconstruction (HD 39): numbers sum: 20400, cell: 20400.000000
Seismic Bridge Retrofit Program (HD 1-40): numbers sum: 864, cell: 864.215000
Selawik Barge Landing Access Road and Boardwalk Improvements: numbers sum: 6877, cell: 6877.332000
Seward Airport Reconstruction: numbers sum: 31400, cell: 31400.000000
Seward Highway Mile Point 104-108.5 (Milepost 105-109.5) Windy Corner to Rainbow Point (HD 27): numbers sum: 1365, cell: 1364.550000
Seward Highway MP 14 Railroad Crossing Reconstruction (HD 29): numbers sum: 45, cell: 45.150000
Shishmaref Sanitation Road Erosion Control (HD 39): numbers sum: 4431, cell: 4431.340000
Signal and Detector System (HD 1-40): numbers sum: 50, cell: 50.000000
Sitka Sea Walk (HD 35): numbers sum: 1881, cell: 1880.534000
Skagway-Klondike Highway Rehabilitation: Skagway River Bridge to Canadian Border (HD 33): numbers sum: 18, cell: 18.194000
Small Hydrologic Investigations (HD 1-40): numbers sum: 91, cell: 90.972000
Snow River Bridges Nonmotorized Pathway as Environmental Mitigation for Sterling Highway MP 45-60 Co (HD 29): numbers sum: 1819, cell: 1819.400000
Soldotna Community Connections and ADA Improvements (HD 30): numbers sum: 1212, cell: 1211.579000
Southcoast Areawide ADA Improvements (HD 1-40): numbers sum: 1819, cell: 1819.400000
Statewide Congestion and Mitigation Air Quality (HD 1-40): numbers sum: 3211, cell: 3211.200000
Statewide Functional Class Update (HD 1-40): numbers sum: 136, cell: 136.455000
Statewide Highway Data Equipment Acquisition and Installation (HD 1-40): numbers sum: 318, cell: 318.395000
Statewide Research Program (HD 1-40): numbers sum: 2056, cell: 2055.831000
Statewide Transportation Alternatives Program (TAP) (HD 1-40): numbers sum: 455, cell: 454.850000
Statewide Various Airports -- Airport Equipment Acquisition (HD 1-40): numbers sum: 10000, cell: 10000.000000
Statewide Various Airports Minor Surface Improvements and Obstruction Removal (HD 1-40): numbers sum: 8000, cell: 8000.000000
Statewide: Highway Safety Improvement Program Safety Management (HD 1-40): numbers sum: 477, cell: 477.000000
Steese Expressway / Johansen Expressway Interchange: numbers sum: 2729, cell: 2729.100000
Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Rd JNU Creek Bridge Con (HD 30): numbers sum: 93503, cell: 93502.605000
Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Road Construction: numbers sum: 1819, cell: 1819.400000
Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Road Construction Stage 1 (HD 29): numbers sum: 40937, cell: 40936.500000
Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Road Construction Stage 3 (HD 29): numbers sum: 20013, cell: 20013.400000
Sterling Safety Corridor Improvements Mile Point 45 - 58 (Milepost 82.5 to 94) (HD 30): numbers sum: 5913, cell: 5913.050000
STP Contingency (HD 1-40): numbers sum: 30000, cell: 30000.000000
Strategic Highway Safety Plan (HD 1-40): numbers sum: 100, cell: 100.000000
Takotna River Bridge Replacement (HD 37): numbers sum: 8187, cell: 8187.300000
Technology Infrastructure (HD 1-40): numbers sum: 575, cell: 575.000000
Traffic Data Management and Reporting System (HD 1-40): numbers sum: 114, cell: 113.713000
Transportation Asset Management Program (HD 1-40): numbers sum: 1819, cell: 1819.400000
Traveler Information Systems Marketing (HD 1-40): numbers sum: 23, cell: 22.743000
Trunk Road (Nelson Road) Upgrade Trunk Road (Nelson Road) Upgrade (HD 11): numbers sum: 29, cell: 28.577000
TSAIA: Advanced Project Design and Planning (HD 1-40): numbers sum: 722, cell: 722.059000
TSAIA: Airfield Pavement Reconstruction & Maintenance (HD 1-40): numbers sum: 28238, cell: 28237.623000
TSAIA: Annual Improvements (HD 1-40): numbers sum: 912, cell: 912.074000
TSAIA: Environmental Projects (HD 1-40): numbers sum: 127, cell: 126.677000
TSAIA: Equipment (HD 1-40): numbers sum: 4127, cell: 4127.462000
TSAIA: Facility Improvements, Renovations, & Upgrades (HD 1-40): numbers sum: 1393, cell: 1393.447000
TSAIA: Information Technology Improvements (HD 1-40): numbers sum: 1216, cell: 1216.099000
TW R South Surface Seal (HD 1-40): numbers sum: 263, cell: 263.280000
Unalaska Apron & TWY Pavement Rehabilitation (HD 37): numbers sum: 8300, cell: 8300.000000
Underground Storage Tank Replacement for Generators at NT, ST & ARFF Buildings (HD 1-40): numbers sum: 900, cell: 900.000000
Urban Planning Program (HD 1-40): numbers sum: 1929, cell: 1929.082000
USGS Flood Frequency and Analysis (HD 1-40): numbers sum: 591, cell: 591.304000
Vine Road Improvements Knik-Goosebay Road to Hollywood Blvd.: numbers sum: 1365, cell: 1364.550000
Weigh-In-Motion Maintenance & Operations (HD 1-40): numbers sum: 455, cell: 454.850000
Whitshed Road and Pedestrian Improvements: numbers sum: 682, cell: 682.275000
Whittier Tunnel: Maintenance and Operations (HD 9): numbers sum: 3775, cell: 3775.255000
Winter Trail Marking (HD 1-40): numbers sum: 773, cell: 773.245000
1002 Federal Receipts: numbers sum: 5000, cell: 5000.000000
1002 Federal Receipts: numbers sum: 13000, cell: 8000.000000
1002 Federal Receipts: numbers sum: 23000, cell: 10000.000000
1002 Federal Receipts: numbers sum: 28000, cell: 5000.000000
1002 Federal Receipts: numbers sum: 63260, cell: 35260.012000
1002 Federal Receipts: numbers sum: 78260, cell: 15000.000000
1002 Federal Receipts: numbers sum: 80260, cell: 2000.000000
1002 Federal Receipts: numbers sum: 86660, cell: 6400.000000
1002 Federal Receipts: numbers sum: 108260, cell: 21600.000000
1002 Federal Receipts: numbers sum: 128860, cell: 20600.000000
1002 Federal Receipts: numbers sum: 133860, cell: 5000.000000
1002 Federal Receipts: numbers sum: 159660, cell: 25800.000000
1002 Federal Receipts: numbers sum: 176760, cell: 17100.000000
1002 Federal Receipts: numbers sum: 182860, cell: 6100.000000
1002 Federal Receipts: numbers sum: 183563, cell: 703.000000
1002 Federal Receipts: numbers sum: 184575, cell: 1012.000000
1002 Federal Receipts: numbers sum: 204975, cell: 20400.000000
1002 Federal Receipts: numbers sum: 236375, cell: 31400.000000
1002 Federal Receipts: numbers sum: 246375, cell: 10000.000000
1002 Federal Receipts: numbers sum: 254375, cell: 8000.000000
1002 Federal Receipts: numbers sum: 262675, cell: 8300.000000
1002 Federal Receipts: numbers sum: 290913, cell: 28237.623000
1002 Federal Receipts: numbers sum: 295040, cell: 4127.462000
1002 Federal Receipts: numbers sum: 307248, cell: 12207.679000
1002 Federal Receipts: numbers sum: 307511, cell: 263.280000
1002 Federal Receipts: numbers sum: 321816, cell: 14304.880000
1002 Federal Receipts: numbers sum: 324010, cell: 2194.000000
1002 Federal Receipts: numbers sum: 324677, cell: 666.976000
1002 Federal Receipts: numbers sum: 326695, cell: 2018.480000
1002 Federal Receipts: numbers sum: 336787, cell: 10092.400000
1002 Federal Receipts: numbers sum: 345696, cell: 8909.395000
1002 Federal Receipts: numbers sum: 346915, cell: 1218.750000
1002 Federal Receipts: numbers sum: 360978, cell: 14062.500000
1002 Federal Receipts: numbers sum: 365978, cell: 5000.000000
1002 Federal Receipts: numbers sum: 367733, cell: 1755.200000
1002 Federal Receipts: numbers sum: 394535, cell: 26801.904000
1002 Federal Receipts: numbers sum: 399535, cell: 5000.000000
1002 Federal Receipts: numbers sum: 439735, cell: 40200.000000
1002 Federal Receipts: numbers sum: 479935, cell: 40200.000000
1002 Federal Receipts: numbers sum: 520135, cell: 40200.000000
1002 Federal Receipts: numbers sum: 552520, cell: 32385.320000
1002 Federal Receipts: numbers sum: 554339, cell: 1819.400000
1002 Federal Receipts: numbers sum: 555431, cell: 1091.640000
1002 Federal Receipts: numbers sum: 566347, cell: 10916.400000
1002 Federal Receipts: numbers sum: 593638, cell: 27291.000000
1002 Federal Receipts: numbers sum: 599094, cell: 5455.800000
1002 Federal Receipts: numbers sum: 599103, cell: 9.097000
1002 Federal Receipts: numbers sum: 611111, cell: 12008.040000
1002 Federal Receipts: numbers sum: 617988, cell: 6877.332000
1002 Federal Receipts: numbers sum: 618261, cell: 272.910000
1002 Federal Receipts: numbers sum: 629177, cell: 10916.400000
1002 Federal Receipts: numbers sum: 633498, cell: 4321.075000
1002 Federal Receipts: numbers sum: 633653, cell: 154.649000
1002 Federal Receipts: numbers sum: 645479, cell: 11826.100000
1002 Federal Receipts: numbers sum: 646161, cell: 682.275000
1002 Federal Receipts: numbers sum: 651619, cell: 5458.200000
1002 Federal Receipts: numbers sum: 655258, cell: 3638.800000
1002 Federal Receipts: numbers sum: 657623, cell: 2365.220000
1002 Federal Receipts: numbers sum: 660352, cell: 2729.100000
1002 Federal Receipts: numbers sum: 661717, cell: 1364.550000
1002 Federal Receipts: numbers sum: 687189, cell: 25471.600000
1002 Federal Receipts: numbers sum: 715390, cell: 28200.700000
1002 Federal Receipts: numbers sum: 715481, cell: 90.970000
1002 Federal Receipts: numbers sum: 715499, cell: 18.194000
1002 Federal Receipts: numbers sum: 759438, cell: 43938.510000
1002 Federal Receipts: numbers sum: 762167, cell: 2729.100000
1002 Federal Receipts: numbers sum: 772629, cell: 10461.550000
1002 Federal Receipts: numbers sum: 826301, cell: 53672.300000
1002 Federal Receipts: numbers sum: 834488, cell: 8187.300000
1002 Federal Receipts: numbers sum: 875425, cell: 40936.500000
1002 Federal Receipts: numbers sum: 889980, cell: 14555.200000
1002 Federal Receipts: numbers sum: 909993, cell: 20013.400000
1002 Federal Receipts: numbers sum: 911812, cell: 1819.400000
1002 Federal Receipts: numbers sum: 914311, cell: 2499.275000
1002 Federal Receipts: numbers sum: 916863, cell: 2551.606000
1002 Federal Receipts: numbers sum: 918075, cell: 1211.579000
1002 Federal Receipts: numbers sum: 920049, cell: 1974.049000
1002 Federal Receipts: numbers sum: 924334, cell: 4284.687000
1002 Federal Receipts: numbers sum: 1017837, cell: 93502.605000
1002 Federal Receipts: numbers sum: 1022268, cell: 4431.340000
1002 Federal Receipts: numbers sum: 1029173, cell: 6904.623000
1002 Federal Receipts: numbers sum: 1029446, cell: 272.910000
1002 Federal Receipts: numbers sum: 1030034, cell: 587.760000
1002 Federal Receipts: numbers sum: 1031399, cell: 1364.550000
1002 Federal Receipts: numbers sum: 1032309, cell: 909.700000
1002 Federal Receipts: numbers sum: 1034128, cell: 1819.400000
1002 Federal Receipts: numbers sum: 1038495, cell: 4366.560000
1002 Federal Receipts: numbers sum: 1044408, cell: 5913.050000
1002 Federal Receipts: numbers sum: 1046289, cell: 1880.534000
1002 Federal Receipts: numbers sum: 1047221, cell: 932.443000
1002 Federal Receipts: numbers sum: 1047494, cell: 272.910000
1002 Federal Receipts: numbers sum: 1047892, cell: 398.449000
1002 Federal Receipts: numbers sum: 1048181, cell: 288.659000
1002 Federal Receipts: numbers sum: 1050166, cell: 1984.522000
1002 Federal Receipts: numbers sum: 1050845, cell: 678.636000
1002 Federal Receipts: numbers sum: 1050874, cell: 28.577000
1002 Federal Receipts: numbers sum: 1051352, cell: 477.593000
1002 Federal Receipts: numbers sum: 1051397, cell: 45.150000
1002 Federal Receipts: numbers sum: 1107477, cell: 56080.000000
1002 Federal Receipts: numbers sum: 1159330, cell: 51852.900000
1002 Federal Receipts: numbers sum: 1210273, cell: 50943.200000
1002 Federal Receipts: numbers sum: 1238426, cell: 28153.418000
1002 Federal Receipts: numbers sum: 1251926, cell: 13500.000000
1002 Federal Receipts: numbers sum: 1265117, cell: 13190.650000
1002 Federal Receipts: numbers sum: 1272833, cell: 7716.256000
1002 Federal Receipts: numbers sum: 1279837, cell: 7003.961000
1002 Federal Receipts: numbers sum: 1286835, cell: 6997.900000
1002 Federal Receipts: numbers sum: 1291384, cell: 4548.500000
1002 Federal Receipts: numbers sum: 1295159, cell: 3775.255000
1002 Federal Receipts: numbers sum: 1298370, cell: 3211.200000
1002 Federal Receipts: numbers sum: 1300735, cell: 2365.220000
1002 Federal Receipts: numbers sum: 1302996, cell: 2261.379000
1002 Federal Receipts: numbers sum: 1305140, cell: 2143.768000
1002 Federal Receipts: numbers sum: 1307196, cell: 2055.831000
1002 Federal Receipts: numbers sum: 1309197, cell: 2001.340000
1002 Federal Receipts: numbers sum: 1311126, cell: 1929.082000
1002 Federal Receipts: numbers sum: 1312945, cell: 1819.400000
1002 Federal Receipts: numbers sum: 1314764, cell: 1819.400000
1002 Federal Receipts: numbers sum: 1316583, cell: 1819.400000
1002 Federal Receipts: numbers sum: 1318311, cell: 1728.430000
1002 Federal Receipts: numbers sum: 1319439, cell: 1128.028000
1002 Federal Receipts: numbers sum: 1320531, cell: 1091.640000
1002 Federal Receipts: numbers sum: 1321441, cell: 909.700000
1002 Federal Receipts: numbers sum: 1322305, cell: 864.216000
1002 Federal Receipts: numbers sum: 1323169, cell: 864.215000
1002 Federal Receipts: numbers sum: 1324006, cell: 836.594000
1002 Federal Receipts: numbers sum: 1324791, cell: 785.071000
1002 Federal Receipts: numbers sum: 1325564, cell: 773.245000
1002 Federal Receipts: numbers sum: 1326294, cell: 730.000000
1002 Federal Receipts: numbers sum: 1327022, cell: 727.760000
1002 Federal Receipts: numbers sum: 1327749, cell: 727.440000
1002 Federal Receipts: numbers sum: 1328431, cell: 682.275000
1002 Federal Receipts: numbers sum: 1329071, cell: 640.000000
1002 Federal Receipts: numbers sum: 1329679, cell: 607.500000
1002 Federal Receipts: numbers sum: 1330270, cell: 591.304000
1002 Federal Receipts: numbers sum: 1330845, cell: 575.000000
1002 Federal Receipts: numbers sum: 1331322, cell: 477.000000
1002 Federal Receipts: numbers sum: 1331777, cell: 454.850000
1002 Federal Receipts: numbers sum: 1332232, cell: 454.850000
1002 Federal Receipts: numbers sum: 1332687, cell: 454.850000
1002 Federal Receipts: numbers sum: 1333142, cell: 454.850000
1002 Federal Receipts: numbers sum: 1333542, cell: 400.000000
1002 Federal Receipts: numbers sum: 1333942, cell: 400.000000
1002 Federal Receipts: numbers sum: 1334266, cell: 324.000000
1002 Federal Receipts: numbers sum: 1334584, cell: 318.395000
1002 Federal Receipts: numbers sum: 1334902, cell: 318.395000
1002 Federal Receipts: numbers sum: 1335143, cell: 241.070000
1002 Federal Receipts: numbers sum: 1335370, cell: 227.425000
1002 Federal Receipts: numbers sum: 1335597, cell: 227.425000
1002 Federal Receipts: numbers sum: 1335822, cell: 225.000000
1002 Federal Receipts: numbers sum: 1336042, cell: 220.000000
1002 Federal Receipts: numbers sum: 1336258, cell: 215.860000
1002 Federal Receipts: numbers sum: 1336440, cell: 181.940000
1002 Federal Receipts: numbers sum: 1336622, cell: 181.940000
1002 Federal Receipts: numbers sum: 1336777, cell: 154.649000
1002 Federal Receipts: numbers sum: 1336913, cell: 136.455000
1002 Federal Receipts: numbers sum: 1337049, cell: 136.455000
1002 Federal Receipts: numbers sum: 1337185, cell: 136.455000
1002 Federal Receipts: numbers sum: 1337299, cell: 113.713000
1002 Federal Receipts: numbers sum: 1337399, cell: 100.000000
1002 Federal Receipts: numbers sum: 1337499, cell: 100.000000
1002 Federal Receipts: numbers sum: 1337590, cell: 90.972000
1002 Federal Receipts: numbers sum: 1337681, cell: 90.970000
1002 Federal Receipts: numbers sum: 1337758, cell: 77.325000
1002 Federal Receipts: numbers sum: 1337831, cell: 72.776000
1002 Federal Receipts: numbers sum: 1337899, cell: 68.228000
1002 Federal Receipts: numbers sum: 1337967, cell: 68.228000
1002 Federal Receipts: numbers sum: 1338017, cell: 50.000000
1002 Federal Receipts: numbers sum: 1338040, cell: 22.743000
1002 Federal Receipts: numbers sum: 1338063, cell: 22.743000
1002 Federal Receipts: numbers sum: 1338086, cell: 22.742000
1002 Federal Receipts: numbers sum: 1338106, cell: 20.317000
1002 Federal Receipts: numbers sum: 1368106, cell: 30000.000000
1003 General Fund Match: numbers sum: 5200, cell: 5200.000000
1003 General Fund Match: numbers sum: 68421, cell: 63221.000000
1003 General Fund Match: numbers sum: 69721, cell: 1300.000000
1004 General Fund Receipts: numbers sum: 34, cell: 33.858000
1004 General Fund Receipts: numbers sum: 6764, cell: 6729.988000
1004 General Fund Receipts: numbers sum: 8273, cell: 1509.486000
1004 General Fund Receipts: numbers sum: 9273, cell: 1000.000000
1005 General Fund/Program Receipts: numbers sum: 1000, cell: 1000.000000
1026 Highways/Equipment Working Capital Fund: numbers sum: 25000, cell: 25000.000000
1027 International Airport Revenue Fund: numbers sum: 5000, cell: 5000.000000
1027 International Airport Revenue Fund: numbers sum: 5912, cell: 912.074000
1027 International Airport Revenue Fund: numbers sum: 6039, cell: 126.677000
1027 International Airport Revenue Fund: numbers sum: 7432, cell: 1393.447000
1027 International Airport Revenue Fund: numbers sum: 8648, cell: 1216.099000
1027 International Airport Revenue Fund: numbers sum: 16648, cell: 8000.000000
1027 International Airport Revenue Fund: numbers sum: 17548, cell: 900.000000
1027 International Airport Revenue Fund: numbers sum: 22548, cell: 5000.000000
1027 International Airport Revenue Fund: numbers sum: 23248, cell: 700.000000
1027 International Airport Revenue Fund: numbers sum: 24748, cell: 1500.000000
1027 International Airport Revenue Fund: numbers sum: 25748, cell: 1000.000000
1027 International Airport Revenue Fund: numbers sum: 26748, cell: 1000.000000
1027 International Airport Revenue Fund: numbers sum: 26780, cell: 31.669000
1027 International Airport Revenue Fund: numbers sum: 27128, cell: 348.362000
1027 International Airport Revenue Fund: numbers sum: 27347, cell: 218.545000
1027 International Airport Revenue Fund: numbers sum: 27474, cell: 126.677000
1027 International Airport Revenue Fund: numbers sum: 27583, cell: 109.273000
1037 General Fund / Mental Health: numbers sum: 1000, cell: 1000.000000
1092 Mental Health Trust Authority Authorized Receipts: numbers sum: 300, cell: 300.000000
1108 Statutory Designated Program Receipts: numbers sum: 10000, cell: 10000.000000
1112 International Airports Construction Fund: numbers sum: 722, cell: 722.059000
1139 AHFC Dividend: numbers sum: 7979, cell: 7979.000000
Transportation: numbers sum: 5200, cell: 5200.000000
Transportation: numbers sum: 30200, cell: 25000.000000
Transportation: numbers sum: 31200, cell: 1000.000000
Transportation: numbers sum: 31500, cell: 300.000000
Transportation: numbers sum: 36500, cell: 5000.000000
Transportation: numbers sum: 46500, cell: 10000.000000
Transportation: numbers sum: 109721, cell: 63221.000000
Transportation: numbers sum: 117700, cell: 7979.000000
Transportation: numbers sum: 125700, cell: 8000.000000
Transportation: numbers sum: 125734, cell: 33.858000
Transportation: numbers sum: 135734, cell: 10000.000000
Transportation: numbers sum: 137034, cell: 1300.000000
Transportation: numbers sum: 143764, cell: 6729.988000
Transportation: numbers sum: 144764, cell: 1000.000000
Transportation: numbers sum: 146273, cell: 1509.486000
Transportation: numbers sum: 147273, cell: 1000.000000
Transportation: numbers sum: 152273, cell: 5000.000000
Transportation: numbers sum: 157273, cell: 5000.000000
Transportation: numbers sum: 192533, cell: 35260.012000
Transportation: numbers sum: 207533, cell: 15000.000000
Transportation: numbers sum: 209533, cell: 2000.000000
Transportation: numbers sum: 215933, cell: 6400.000000
Transportation: numbers sum: 237533, cell: 21600.000000
Transportation: numbers sum: 258133, cell: 20600.000000
Transportation: numbers sum: 263133, cell: 5000.000000
Transportation: numbers sum: 288933, cell: 25800.000000
Transportation: numbers sum: 306033, cell: 17100.000000
Transportation: numbers sum: 312133, cell: 6100.000000
Transportation: numbers sum: 312836, cell: 703.000000
Transportation: numbers sum: 313848, cell: 1012.000000
Transportation: numbers sum: 334248, cell: 20400.000000
Transportation: numbers sum: 365648, cell: 31400.000000
Transportation: numbers sum: 375648, cell: 10000.000000
Transportation: numbers sum: 383648, cell: 8000.000000
Transportation: numbers sum: 391948, cell: 8300.000000
Transportation: numbers sum: 420186, cell: 28237.623000
Transportation: numbers sum: 420908, cell: 722.059000
Transportation: numbers sum: 421820, cell: 912.074000
Transportation: numbers sum: 421947, cell: 126.677000
Transportation: numbers sum: 426074, cell: 4127.462000
Transportation: numbers sum: 427467, cell: 1393.447000
Transportation: numbers sum: 428683, cell: 1216.099000
Transportation: numbers sum: 440891, cell: 12207.679000
Transportation: numbers sum: 441154, cell: 263.280000
Transportation: numbers sum: 455459, cell: 14304.880000
Transportation: numbers sum: 463459, cell: 8000.000000
Transportation: numbers sum: 464359, cell: 900.000000
Transportation: numbers sum: 469359, cell: 5000.000000
Transportation: numbers sum: 470059, cell: 700.000000
Transportation: numbers sum: 471559, cell: 1500.000000
Transportation: numbers sum: 472559, cell: 1000.000000
Transportation: numbers sum: 473559, cell: 1000.000000
Transportation: numbers sum: 475753, cell: 2194.000000
Transportation: numbers sum: 476420, cell: 666.976000
Transportation: numbers sum: 478438, cell: 2018.480000
Transportation: numbers sum: 488530, cell: 10092.400000
Transportation: numbers sum: 497439, cell: 8909.395000
Transportation: numbers sum: 497471, cell: 31.669000
Transportation: numbers sum: 497819, cell: 348.362000
Transportation: numbers sum: 498038, cell: 218.545000
Transportation: numbers sum: 499257, cell: 1218.750000
Transportation: numbers sum: 499384, cell: 126.677000
Transportation: numbers sum: 499493, cell: 109.273000
Transportation: numbers sum: 513556, cell: 14062.500000
Transportation: numbers sum: 518556, cell: 5000.000000
Transportation: numbers sum: 520311, cell: 1755.200000
Transportation: numbers sum: 547113, cell: 26801.904000
Transportation: numbers sum: 552113, cell: 5000.000000
Transportation: numbers sum: 592313, cell: 40200.000000
Transportation: numbers sum: 632513, cell: 40200.000000
Transportation: numbers sum: 672713, cell: 40200.000000
Transportation: numbers sum: 705098, cell: 32385.320000
Transportation: numbers sum: 706917, cell: 1819.400000
Transportation: numbers sum: 708009, cell: 1091.640000
Transportation: numbers sum: 718925, cell: 10916.400000
Transportation: numbers sum: 746216, cell: 27291.000000
Transportation: numbers sum: 751672, cell: 5455.800000
Transportation: numbers sum: 751681, cell: 9.097000
Transportation: numbers sum: 763689, cell: 12008.040000
Transportation: numbers sum: 770566, cell: 6877.332000
Transportation: numbers sum: 770839, cell: 272.910000
Transportation: numbers sum: 781755, cell: 10916.400000
Transportation: numbers sum: 786076, cell: 4321.075000
Transportation: numbers sum: 786231, cell: 154.649000
Transportation: numbers sum: 798057, cell: 11826.100000
Transportation: numbers sum: 798739, cell: 682.275000
Transportation: numbers sum: 804197, cell: 5458.200000
Transportation: numbers sum: 807836, cell: 3638.800000
Transportation: numbers sum: 810201, cell: 2365.220000
Transportation: numbers sum: 812930, cell: 2729.100000
Transportation: numbers sum: 814295, cell: 1364.550000
Transportation: numbers sum: 839767, cell: 25471.600000
Transportation: numbers sum: 867968, cell: 28200.700000
Transportation: numbers sum: 868059, cell: 90.970000
Transportation: numbers sum: 868077, cell: 18.194000
Transportation: numbers sum: 912016, cell: 43938.510000
Transportation: numbers sum: 914745, cell: 2729.100000
Transportation: numbers sum: 925207, cell: 10461.550000
Transportation: numbers sum: 978879, cell: 53672.300000
Transportation: numbers sum: 987066, cell: 8187.300000
Transportation: numbers sum: 1028003, cell: 40936.500000
Transportation: numbers sum: 1042558, cell: 14555.200000
Transportation: numbers sum: 1062571, cell: 20013.400000
Transportation: numbers sum: 1064390, cell: 1819.400000
Transportation: numbers sum: 1066889, cell: 2499.275000
Transportation: numbers sum: 1069441, cell: 2551.606000
Transportation: numbers sum: 1070653, cell: 1211.579000
Transportation: numbers sum: 1072627, cell: 1974.049000
Transportation: numbers sum: 1076912, cell: 4284.687000
Transportation: numbers sum: 1170415, cell: 93502.605000
Transportation: numbers sum: 1174846, cell: 4431.340000
Transportation: numbers sum: 1181751, cell: 6904.623000
Transportation: numbers sum: 1182024, cell: 272.910000
Transportation: numbers sum: 1182612, cell: 587.760000
Transportation: numbers sum: 1183977, cell: 1364.550000
Transportation: numbers sum: 1184887, cell: 909.700000
Transportation: numbers sum: 1186706, cell: 1819.400000
Transportation: numbers sum: 1191073, cell: 4366.560000
Transportation: numbers sum: 1196986, cell: 5913.050000
Transportation: numbers sum: 1198867, cell: 1880.534000
Transportation: numbers sum: 1199799, cell: 932.443000
Transportation: numbers sum: 1200072, cell: 272.910000
Transportation: numbers sum: 1200470, cell: 398.449000
Transportation: numbers sum: 1200759, cell: 288.659000
Transportation: numbers sum: 1202744, cell: 1984.522000
Transportation: numbers sum: 1203423, cell: 678.636000
Transportation: numbers sum: 1203452, cell: 28.577000
Transportation: numbers sum: 1203930, cell: 477.593000
Transportation: numbers sum: 1203975, cell: 45.150000
Transportation: numbers sum: 1260055, cell: 56080.000000
Transportation: numbers sum: 1311908, cell: 51852.900000
Transportation: numbers sum: 1362851, cell: 50943.200000
Transportation: numbers sum: 1391004, cell: 28153.418000
Transportation: numbers sum: 1404504, cell: 13500.000000
Transportation: numbers sum: 1417695, cell: 13190.650000
Transportation: numbers sum: 1425411, cell: 7716.256000
Transportation: numbers sum: 1432415, cell: 7003.961000
Transportation: numbers sum: 1439413, cell: 6997.900000
Transportation: numbers sum: 1443962, cell: 4548.500000
Transportation: numbers sum: 1447737, cell: 3775.255000
Transportation: numbers sum: 1450948, cell: 3211.200000
Transportation: numbers sum: 1453313, cell: 2365.220000
Transportation: numbers sum: 1455574, cell: 2261.379000
Transportation: numbers sum: 1457718, cell: 2143.768000
Transportation: numbers sum: 1459774, cell: 2055.831000
Transportation: numbers sum: 1461775, cell: 2001.340000
Transportation: numbers sum: 1463704, cell: 1929.082000
Transportation: numbers sum: 1465523, cell: 1819.400000
Transportation: numbers sum: 1467342, cell: 1819.400000
Transportation: numbers sum: 1469161, cell: 1819.400000
Transportation: numbers sum: 1470889, cell: 1728.430000
Transportation: numbers sum: 1472017, cell: 1128.028000
Transportation: numbers sum: 1473109, cell: 1091.640000
Transportation: numbers sum: 1474019, cell: 909.700000
Transportation: numbers sum: 1474883, cell: 864.216000
Transportation: numbers sum: 1475747, cell: 864.215000
Transportation: numbers sum: 1476584, cell: 836.594000
Transportation: numbers sum: 1477369, cell: 785.071000
Transportation: numbers sum: 1478142, cell: 773.245000
