REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	2	1	Administration	17	3	Shared Services of Alaska	2429	8	Facilities	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	2	1	Administration	17	3	Shared Services of Alaska	2429	8	Facilities	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	2	1	Administration	17	3	Shared Services of Alaska	2429	8	Facilities	Contractual Services	Expenditure	0			15445.50	0	0	0	0	0	0	0	0	0
4	2	1	Administration	17	3	Shared Services of Alaska	2429	8	Facilities	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	2	1	Administration	17	3	Shared Services of Alaska	2429	8	Facilities	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	2	1	Administration	17	3	Shared Services of Alaska	2429	8	Facilities	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	2	1	Administration	17	3	Shared Services of Alaska	2429	8	Facilities	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	2	1	Administration	17	3	Shared Services of Alaska	2429	8	Facilities	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1	2	1	Administration	413	5	Admin State Facilities Rent	2484	0	State Facilities Rent	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	2	1	Administration	413	5	Admin State Facilities Rent	2484	0	State Facilities Rent	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	2	1	Administration	413	5	Admin State Facilities Rent	2484	0	State Facilities Rent	Contractual Services	Expenditure	0			506.20	0	0	0	0	0	0	0	0	0
4	2	1	Administration	413	5	Admin State Facilities Rent	2484	0	State Facilities Rent	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	2	1	Administration	413	5	Admin State Facilities Rent	2484	0	State Facilities Rent	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	2	1	Administration	413	5	Admin State Facilities Rent	2484	0	State Facilities Rent	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	2	1	Administration	413	5	Admin State Facilities Rent	2484	0	State Facilities Rent	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	2	1	Administration	413	5	Admin State Facilities Rent	2484	0	State Facilities Rent	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	2	1	Administration	22	13	Alaska Public Offices Comm	70	1	Alaska Public Offices Comm	Personal Services	Expenditure	0			790.00	0	0	0	0	0	0	0	0	0
2	2	1	Administration	22	13	Alaska Public Offices Comm	70	1	Alaska Public Offices Comm	Travel	Expenditure	0			2.80	0	0	0	0	0	0	0	0	0
3	2	1	Administration	22	13	Alaska Public Offices Comm	70	1	Alaska Public Offices Comm	Contractual Services	Expenditure	0			140.50	0	0	0	0	0	0	0	0	0
4	2	1	Administration	22	13	Alaska Public Offices Comm	70	1	Alaska Public Offices Comm	Commodities	Expenditure	0			16.00	0	0	0	0	0	0	0	0	0
5	2	1	Administration	22	13	Alaska Public Offices Comm	70	1	Alaska Public Offices Comm	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	2	1	Administration	22	13	Alaska Public Offices Comm	70	1	Alaska Public Offices Comm	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	2	1	Administration	22	13	Alaska Public Offices Comm	70	1	Alaska Public Offices Comm	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	2	1	Administration	22	13	Alaska Public Offices Comm	70	1	Alaska Public Offices Comm	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	2	1	Administration	22	13	Alaska Public Offices Comm	70	1	Alaska Public Offices Comm	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		201.00	0	0	0	0	0	0	0	0	0
1004	2	1	Administration	22	13	Alaska Public Offices Comm	70	1	Alaska Public Offices Comm	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		603.00	0	0	0	0	0	0	0	0	0
1005	2	1	Administration	22	13	Alaska Public Offices Comm	70	1	Alaska Public Offices Comm	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		145.30	0	0	0	0	0	0	0	0	0
10000	2	1	Administration	22	13	Alaska Public Offices Comm	70	1	Alaska Public Offices Comm	Permanent Full-Time	Position Count	0			8.00	0	0	0	0	0	0	0	0	0
