REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1001	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		6772.50	0	0	0	0	0	0	0	0	0
1004	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		20317.60	0	0	0	0	0	0	0	0	0
1005	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		578.40	0	0	0	0	0	0	0	0	0
1007	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	508.10	0	0	0	0	0	0	0	0	0
1037	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	1037 General Fund / Mental Health	Revenue	1037	Unrestricted General Funds		554.00	0	0	0	0	0	0	0	0	0
1092	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	1092 Mental Health Trust Authority Authorized Receipts	Revenue	1092	Other Funds		199.80	0	0	0	0	0	0	0	0	0
REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	Personal Services	Expenditure	0			24054.00	0	0	0	0	0	0	0	0	0
2	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	Travel	Expenditure	0			514.60	0	0	0	0	0	0	0	0	0
3	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	Contractual Services	Expenditure	0			3932.90	0	0	0	0	0	0	0	0	0
4	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	Commodities	Expenditure	0			235.10	0	0	0	0	0	0	0	0	0
5	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	2	1	Administration	11	11	Legal & Advocacy Services	1631	2	Public Defender Agency	Miscellaneous	Expenditure	0			193.80	0	0	0	0	0	0	0	0	0
REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	2	1	Administration	653	4	Office of IT	3141	2	Alaska Division of IT	Personal Services	Expenditure	0			31071.70	0	0	0	0	0	0	0	0	0
2	2	1	Administration	653	4	Office of IT	3141	2	Alaska Division of IT	Travel	Expenditure	0			84.90	0	0	0	0	0	0	0	0	0
3	2	1	Administration	653	4	Office of IT	3141	2	Alaska Division of IT	Contractual Services	Expenditure	0			38296.20	0	0	0	0	0	0	0	0	0
4	2	1	Administration	653	4	Office of IT	3141	2	Alaska Division of IT	Commodities	Expenditure	0			395.30	0	0	0	0	0	0	0	0	0
5	2	1	Administration	653	4	Office of IT	3141	2	Alaska Division of IT	Capital Outlay	Expenditure	0			1954.90	0	0	0	0	0	0	0	0	0
6	2	1	Administration	653	4	Office of IT	3141	2	Alaska Division of IT	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	2	1	Administration	653	4	Office of IT	3141	2	Alaska Division of IT	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	2	1	Administration	653	4	Office of IT	3141	2	Alaska Division of IT	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1081	2	1	Administration	653	4	Office of IT	3141	2	Alaska Division of IT	1081 Information Services Fund	Revenue	1081	Other Funds	Duplicated	71803.00	0	0	0	0	0	0	0	0	0
10000	2	1	Administration	653	4	Office of IT	3141	2	Alaska Division of IT	Permanent Full-Time	Position Count	0			236.00	0	0	0	0	0	0	0	0	0
11000	2	1	Administration	653	4	Office of IT	3141	2	Alaska Division of IT	Permanent Part-Time	Position Count	0			1.00	0	0	0	0	0	0	0	0	0
