REPORT_SORT,DEPT_NUM,DEPT_SORT,DEPT_NAME,RDU_NUM,RDU_SORT,RDU_NAME,COMP_NUM,COMP_SORT,COMP_NAME,REPORT_LINE,LINE_TYPE,FUND_CODE,FUND_GROUP,DUPLICATED_INDICATOR,SCEN1_AMOUNT,SCEN2_AMOUNT,SCEN3_AMOUNT,SCEN4_AMOUNT,SCEN5_AMOUNT,SCEN6_AMOUNT,SCEN7_AMOUNT,SCEN8_AMOUNT,SCEN9_AMOUNT,SCEN10_AMOUNT
,,,,,,,,,,SCEN1_AMOUNT=FY2021 Enacted Less Vetoes (16958),,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1001,1,7,Governor,1,1,Commissions/Special Offices,1,1,Human Rights Commission,1001 Constitutional Budget Reserve Fund,Revenue,1001,Unrestricted General Funds,,554.80,0,0,0,0,0,0,0,0,0
1002,1,7,Governor,1,1,Commissions/Special Offices,1,1,Human Rights Commission,1002 Federal Receipts,Revenue,1002,Federal Funds,,229.00,0,0,0,0,0,0,0,0,0
1004,1,7,Governor,1,1,Commissions/Special Offices,1,1,Human Rights Commission,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,1664.40,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1001,1,7,Governor,2,2,Executive Operations,6,1,Executive Office,1001 Constitutional Budget Reserve Fund,Revenue,1001,Unrestricted General Funds,,2673.40,0,0,0,0,0,0,0,0,0
1004,1,7,Governor,2,2,Executive Operations,6,1,Executive Office,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,8020.30,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1001,1,7,Governor,2,2,Executive Operations,9,3,Governor's House,1001 Constitutional Budget Reserve Fund,Revenue,1001,Unrestricted General Funds,,183.90,0,0,0,0,0,0,0,0,0
1004,1,7,Governor,2,2,Executive Operations,9,3,Governor's House,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,551.60,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1001,1,7,Governor,2,2,Executive Operations,10,4,Contingency Fund,1001 Constitutional Budget Reserve Fund,Revenue,1001,Unrestricted General Funds,,62.50,0,0,0,0,0,0,0,0,0
