REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Personal Services	Expenditure	0			1372.20	0	0	0	0	0	0	0	0	0
2	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Travel	Expenditure	0			65.60	0	0	0	0	0	0	0	0	0
3	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Contractual Services	Expenditure	0			313.30	0	0	0	0	0	0	0	0	0
4	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Commodities	Expenditure	0			8.80	0	0	0	0	0	0	0	0	0
5	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		177.20	0	0	0	0	0	0	0	0	0
1004	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		531.40	0	0	0	0	0	0	0	0	0
1026	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1026 Highways/Equipment Working Capital Fund	Revenue	1026	Other Funds	Duplicated	67.50	0	0	0	0	0	0	0	0	0
1027	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1027 International Airport Revenue Fund	Revenue	1027	Other Funds		152.20	0	0	0	0	0	0	0	0	0
1061	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1061 Capital Improvement Project Receipts	Revenue	1061	Other Funds	Duplicated	526.00	0	0	0	0	0	0	0	0	0
1076	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1076 Marine Highway System Fund	Revenue	1076	Designated General Funds		257.40	0	0	0	0	0	0	0	0	0
1244	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1244 Rural Airport Receipts	Revenue	1244	Other Funds		48.20	0	0	0	0	0	0	0	0	0
10000	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Permanent Full-Time	Position Count	0			8.00	0	0	0	0	0	0	0	0	0
12000	25	15	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Non-Permanent	Position Count	0			1.00	0	0	0	0	0	0	0	0	0
1	25	15	Transportation	333	1	Administration and Support	2355	2	Contracting and Appeals	Personal Services	Expenditure	0			343.20	0	0	0	0	0	0	0	0	0
2	25	15	Transportation	333	1	Administration and Support	2355	2	Contracting and Appeals	Travel	Expenditure	0			3.10	0	0	0	0	0	0	0	0	0
3	25	15	Transportation	333	1	Administration and Support	2355	2	Contracting and Appeals	Contractual Services	Expenditure	0			16.80	0	0	0	0	0	0	0	0	0
