REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT
			Transportation			Statewide Federal Programs				1002 Federal Receipts	AP*		Federal Funds		58260.012000								
			Transportation			Statewide Federal Programs				1004 General Fund Receipts	AP*		Unrestricted General Funds		33.858000								
			Transportation			Statewide Federal Programs				1108 Statutory Designated Program Receipts	AP*		Other Funds		10000.000000								
			Transportation			Federal Program Match			Federal-Aid Aviation State Match	1003 General Fund Match	AL		Unrestricted General Funds		5200.000000								
			Transportation			Airport Improvement Program				1002 Federal Receipts	AP*		Federal Funds		446875.529000								
			Transportation			Airport Improvement Program				1027 International Airport Revenue Fund	AP*		Other Funds		27582.823000								
			Transportation			Airport Improvement Program				1112 International Airports Construction Fund	AP*		Other Funds		722.059000								
			Transportation			Alaska Marine Highway System Vessel Overhaul, Annual Certification and Shoreside Facilities Rehabilitation				1270 FHWA CRRSAA Fed	AP		Federal Funds		15000.000000								
			Transportation			State Equipment Fleet Replacement				1026 Highways/Equipment Working Capital Fund	AP		Other Funds		25000.000000								
			Transportation			MH: Coordinated Transportation and Vehicles				1037 General Fund / Mental Health	AP		Unrestricted General Funds		1000.000000								
			Transportation			MH: Coordinated Transportation and Vehicles				1092 Mental Health Trust Authority Authorized Receipts	AP		Other Funds		300.000000								
			Transportation			Statewide Federal Programs			Cooperative Reimbursable Projects	1002 Federal Receipts	AL		Federal Funds		5000.000000								
			Transportation			Statewide Federal Programs			Cooperative Reimbursable Projects	1108 Statutory Designated Program Receipts	AL		Other Funds		10000.000000								
			Transportation			Federal Program Match			Federal-Aid Highway State Match	1003 General Fund Match	AL		Unrestricted General Funds		63221.000000								
			Transportation			Federal Program Match			Federal-Aid Highway State Match	1139 AHFC Dividend	AL		Unrestricted General Funds		7979.000000								
			Transportation			Surface Transportation Program				1002 Federal Receipts	AP*		Federal Funds		862972.298000								
			Transportation			Statewide Federal Programs			Highway Safety Grants Program	1002 Federal Receipts	AL		Federal Funds		8000.000000								
			Transportation			Statewide Federal Programs			Highway Safety Grants Program	1004 General Fund Receipts	AL		Unrestricted General Funds		33.858000								
			Transportation			Statewide Federal Programs			Federal Emergency Projects	1002 Federal Receipts	AL		Federal Funds		10000.000000								
			Transportation			Federal Program Match			Other Federal Program Match	1003 General Fund Match	AL		Unrestricted General Funds		1300.000000								
			Transportation			Municipal Harbor Facility Grant Fund				1004 General Fund Receipts	AP		Unrestricted General Funds		6729.988000								
			Transportation			Federal Program Match				1003 General Fund Match	AP*		Unrestricted General Funds		69721.000000								
			Transportation			Federal Program Match				1139 AHFC Dividend	AP*		Unrestricted General Funds		7979.000000								
			Transportation			Federal-Aid Highway Project Match Credits				1005 General Fund/Program Receipts	AP		Designated General Funds		1000.000000								
			Transportation			Computerized Maintenance Management System (CMMS) Year 3				1004 General Fund Receipts	AP		Unrestricted General Funds		1509.486000								
			Transportation			Weigh Station Scale Repairs				1004 General Fund Receipts	AP		Unrestricted General Funds		1000.000000								
			Transportation			Airport Improvement Program			Alaska International Airport System Reimbursable Projects	1002 Federal Receipts	AL		Federal Funds		5000.000000								
			Transportation			Airport Improvement Program			Alaska International Airport System Reimbursable Projects	1027 International Airport Revenue Fund	AL		Other Funds		5000.000000								
			Transportation			Anton Anderson Memorial and Portage Lake Tunnel Capital Improvements				1214 Whittier Tunnel Toll Receipts	AP		Other Funds		175.600000								
			Transportation			Statewide Federal Programs			Federal Transit Administration Grants	1002 Federal Receipts	AL		Federal Funds		35260.012000								
			Transportation			Anchorage Metropolitan Area Transportation Solutions - FHWA CRRSAA				1270 FHWA CRRSAA Fed	AP		Federal Funds		11294.342000								
			Transportation			Surface Transportation Program			Denali Commission Infrastructure	1002 Federal Receipts	AL		Federal Funds		15000.000000								
			Transportation			Airport Improvement Program			Aviation Systems Plan Update (HD 1-40)	1002 Federal Receipts	AL		Federal Funds		2000.000000								
			Transportation			Airport Improvement Program			Brevig Mission Lighting & Resurfacing (HD 39)	1002 Federal Receipts	AL		Federal Funds		6400.000000								
			Transportation			Airport Improvement Program			Homer Airport Rehab - - Stage 1 (HD 31)	1002 Federal Receipts	AL		Federal Funds		21600.000000								
			Transportation			Airport Improvement Program			King Salmon Airport Fencing and Gate Security Improvements (HD 37)	1002 Federal Receipts	AL		Federal Funds		20600.000000								
			Transportation			Airport Improvement Program			Kipnuk Airport Surfacing and Lighting Replacement (HD 38)	1002 Federal Receipts	AL		Federal Funds		5000.000000								
			Transportation			Airport Improvement Program			Kongiganak Airport Rehabilitation & SREB Construction (HD 38)	1002 Federal Receipts	AL		Federal Funds		25800.000000								
			Transportation			Airport Improvement Program			Mekoryuk Airport & Access Rd Rehab (HD 38)	1002 Federal Receipts	AL		Federal Funds		17100.000000								
			Transportation			Airport Improvement Program			Mekoryuk SRE Building Replacement (HD 38)	1002 Federal Receipts	AL		Federal Funds		6100.000000								
			Transportation			Airport Improvement Program			Napakiak Airport Reconnaissance Study (HD 38)	1002 Federal Receipts	AL		Federal Funds		703.000000								
			Transportation			Airport Improvement Program			Northern Electrical Equipment Buildings (Tok & Eagle) (HD 6)	1002 Federal Receipts	AL		Federal Funds		1012.000000								
			Transportation			Airport Improvement Program			Saint Mary's Airport Reconstruction (HD 39)	1002 Federal Receipts	AL		Federal Funds		20400.000000								
			Transportation			Airport Improvement Program			Seward Airport Reconstruction	1002 Federal Receipts	AL		Federal Funds		31400.000000								
			Transportation			Airport Improvement Program			Statewide Various Airports -- Airport Equipment Acquisition (HD 1-40)	1002 Federal Receipts	AL		Federal Funds		10000.000000								
			Transportation			Airport Improvement Program			Statewide Various Airports Minor Surface Improvements and Obstruction Removal (HD 1-40)	1002 Federal Receipts	AL		Federal Funds		8000.000000								
			Transportation			Airport Improvement Program			Unalaska Apron & TWY Pavement Rehabilitation (HD 37)	1002 Federal Receipts	AL		Federal Funds		8300.000000								
			Transportation			Airport Improvement Program			TSAIA: Airfield Pavement Reconstruction & Maintenance (HD 1-40)	1002 Federal Receipts	AL		Federal Funds		28237.623000								
