REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3268	0	Vaccine Assessment Fund	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3268	0	Vaccine Assessment Fund	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3268	0	Vaccine Assessment Fund	Contractual Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
4	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3268	0	Vaccine Assessment Fund	Commodities	Expenditure	0			11800.00	0	0	0	0	0	0	0	0	0
5	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3268	0	Vaccine Assessment Fund	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3268	0	Vaccine Assessment Fund	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3268	0	Vaccine Assessment Fund	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3268	0	Vaccine Assessment Fund	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1005	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3268	0	Vaccine Assessment Fund	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		11800.00	0	0	0	0	0	0	0	0	0
1	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3278	0	Abandoned Motor Vehicle Fund	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3278	0	Abandoned Motor Vehicle Fund	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3278	0	Abandoned Motor Vehicle Fund	Contractual Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
4	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3278	0	Abandoned Motor Vehicle Fund	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3278	0	Abandoned Motor Vehicle Fund	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3278	0	Abandoned Motor Vehicle Fund	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3278	0	Abandoned Motor Vehicle Fund	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3278	0	Abandoned Motor Vehicle Fund	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1005	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3278	0	Abandoned Motor Vehicle Fund	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		0	0	0	0	0	0	0	0	0	0
1	52	23	Fund Capitalization	608	1	Fund Caps (no approps out)	3013	1	Alaska Children's Trust Grant AC	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
