REPORT_SORT, DEPT_NUM, DEPT_SORT, DEPT_NAME, RDU_NUM, RDU_SORT, RDU_NAME, COMP_NUM, COMP_SORT, COMP_NAME, REPORT_LINE, LINE_TYPE, FUND_CODE, FUND_GROUP, DUPLICATED_INDICATOR, SCEN1_AMOUNT,SCEN2_AMOUNT,SCEN3_AMOUNT,SCEN4_AMOUNT,SCEN5_AMOUNT,SCEN6_AMOUNT,SCEN7_AMOUNT,SCEN8_AMOUNT,SCEN9_AMOUNT,SCEN10_AMOUNT
,,,"Transportation",,,"Airport Improvement Program",,,"","1002 Fed Rcpts","AP*",,,,"187700.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1003 G/F Match","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1004 Gen Fund","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1005 GF/Prgm","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1012 Rail Enrgy","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1018 EVOSS","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1024 Fish/Game","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1026 Hwy Capitl","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1027 Int Airprt","AP*",,,,"24000.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1029 P/E Retire","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1034 Teach Ret","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1037 GF/MH","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1042 Jud Retire","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1063 NPR Fund","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1075 Clean Wtr","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1076 Marine Hwy","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1092 MHTAAR","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1100 ADWF","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1108 Stat Desig","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1112 IntAptCons","AP*",,,,"2700.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1139 AHFC Div","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1147 PublicBldg","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1153 State Land","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1169 PCE Endow","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1197 AK Cap Inc","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1200 VehRntlTax","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1206 CPV Tax","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"","1237 VocSmBus","AP*",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1002 Fed Rcpts","AL",,,,"47700.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1003 G/F Match","AL",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1004 Gen Fund","AL",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1005 GF/Prgm","AL",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1012 Rail Enrgy","AL",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1018 EVOSS","AL",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1024 Fish/Game","AL",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1026 Hwy Capitl","AL",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1027 Int Airprt","AL",,,,"24000.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1029 P/E Retire","AL",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1034 Teach Ret","AL",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1037 GF/MH","AL",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1042 Jud Retire","AL",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Airport Improvement Program",,,"Alaska International Airport System","1063 NPR Fund","AL",,,,"0.0",,,,,,,,
