REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	3236	0	APH Payment Assistance	Line 71000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	3236	0	APH Payment Assistance	Line 72000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	3236	0	APH Payment Assistance	Line 73000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
4	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	3236	0	APH Payment Assistance	Line 74000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	3236	0	APH Payment Assistance	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	3236	0	APH Payment Assistance	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	3236	0	APH Payment Assistance	Line 77000	Expenditure	0			30902.80	0	0	0	0	0	0	0	0	0
8	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	3236	0	APH Payment Assistance	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	3236	0	APH Payment Assistance	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		7725.70	0	0	0	0	0	0	0	0	0
1004	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	3236	0	APH Payment Assistance	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		23177.10	0	0	0	0	0	0	0	0	0
1	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2731	1	Alaska Pioneer Homes Management	Line 71000	Expenditure	0			1387.90	0	0	0	0	0	0	0	0	0
2	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2731	1	Alaska Pioneer Homes Management	Line 72000	Expenditure	0			43.30	0	0	0	0	0	0	0	0	0
3	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2731	1	Alaska Pioneer Homes Management	Line 73000	Expenditure	0			199.60	0	0	0	0	0	0	0	0	0
4	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2731	1	Alaska Pioneer Homes Management	Line 74000	Expenditure	0			23.10	0	0	0	0	0	0	0	0	0
5	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2731	1	Alaska Pioneer Homes Management	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2731	1	Alaska Pioneer Homes Management	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2731	1	Alaska Pioneer Homes Management	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2731	1	Alaska Pioneer Homes Management	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2731	1	Alaska Pioneer Homes Management	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		413.50	0	0	0	0	0	0	0	0	0
1004	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2731	1	Alaska Pioneer Homes Management	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1240.40	0	0	0	0	0	0	0	0	0
10000	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2731	1	Alaska Pioneer Homes Management	PFT	Position Count	0			12.00	0	0	0	0	0	0	0	0	0
1	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	Line 71000	Expenditure	0			42834.50	0	0	0	0	0	0	0	0	0
2	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	Line 72000	Expenditure	0			14.70	0	0	0	0	0	0	0	0	0
3	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	Line 73000	Expenditure	0			19981.40	0	0	0	0	0	0	0	0	0
4	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	Line 74000	Expenditure	0			2906.00	0	0	0	0	0	0	0	0	0
5	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	Line 75000	Expenditure	0			95.60	0	0	0	0	0	0	0	0	0
6	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	Line 77000	Expenditure	0			4.80	0	0	0	0	0	0	0	0	0
8	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		555.10	0	0	0	0	0	0	0	0	0
1002	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	1002 Federal Receipts	Revenue	1002	Federal Funds		1591.90	0	0	0	0	0	0	0	0	0
1004	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1665.30	0	0	0	0	0	0	0	0	0
1005	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		25417.70	0	0	0	0	0	0	0	0	0
1007	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	34600.00	0	0	0	0	0	0	0	0	0
1108	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	1108 Statutory Designated Program Receipts	Revenue	1108	Other Funds		2007.00	0	0	0	0	0	0	0	0	0
10000	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	PFT	Position Count	0			409.00	0	0	0	0	0	0	0	0	0
11000	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	PPT	Position Count	0			15.00	0	0	0	0	0	0	0	0	0
12000	6	8	Health & Social Svcs	503	1	Alaska Pioneer Homes	2671	2	Pioneer Homes	NP	Position Count	0			18.00	0	0	0	0	0	0	0	0	0
1	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	Line 71000	Expenditure	0			38941.90	0	0	0	0	0	0	0	0	0
2	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	Line 72000	Expenditure	0			45.00	0	0	0	0	0	0	0	0	0
3	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	Line 73000	Expenditure	0			14166.50	0	0	0	0	0	0	0	0	0
4	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	Line 74000	Expenditure	0			1119.40	0	0	0	0	0	0	0	0	0
5	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	Line 77000	Expenditure	0			1035.70	0	0	0	0	0	0	0	0	0
8	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		434.10	0	0	0	0	0	0	0	0	0
1004	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		2827.70	0	0	0	0	0	0	0	0	0
1007	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	25668.40	0	0	0	0	0	0	0	0	0
1037	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	1037 General Fund / Mental Health	Revenue	1037	Unrestricted General Funds		11652.90	0	0	0	0	0	0	0	0	0
1108	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	1108 Statutory Designated Program Receipts	Revenue	1108	Other Funds		14725.40	0	0	0	0	0	0	0	0	0
10000	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	PFT	Position Count	0			348.00	0	0	0	0	0	0	0	0	0
12000	6	8	Health & Social Svcs	692	2	AK Psychiatric Institute	311	12	Alaska Psychiatric Institute	NP	Position Count	0			11.00	0	0	0	0	0	0	0	0	0
1	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	Line 71000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	Line 72000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	Line 73000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
4	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	Line 74000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	Line 77000	Expenditure	0			49431.20	0	0	0	0	0	0	0	0	0
8	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1002	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	1002 Federal Receipts	Revenue	1002	Federal Funds		11507.80	0	0	0	0	0	0	0	0	0
1003	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	1003 General Fund Match	Revenue	1003	Unrestricted General Funds		675.40	0	0	0	0	0	0	0	0	0
1004	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		-4000.00	0	0	0	0	0	0	0	0	0
1007	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	492.40	0	0	0	0	0	0	0	0	0
1037	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	1037 General Fund / Mental Health	Revenue	1037	Unrestricted General Funds		10822.20	0	0	0	0	0	0	0	0	0
1092	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	1092 Mental Health Trust Authority Authorized Receipts	Revenue	1092	Other Funds		750.00	0	0	0	0	0	0	0	0	0
1171	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	1171 PF Dividend Appropriations in lieu of Dividends to Criminals	Revenue	1171	Other Funds	Duplicated	144.80	0	0	0	0	0	0	0	0	0
1180	6	8	Health & Social Svcs	483	3	Behavioral Health	3099	0	BH Treatment and Recovery Grants	1180 Alcohol & Other Drug Abuse Treatment & Prevention Fund	Revenue	1180	Designated General Funds		15937.70	0	0	0	0	0	0	0	0	0
