REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	Line 71000	Expenditure	0			12959.80	0	0	0	0	0	0	0	0	0
2	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	Line 72000	Expenditure	0			48.10	0	0	0	0	0	0	0	0	0
3	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	Line 73000	Expenditure	0			3848.50	0	0	0	0	0	0	0	0	0
4	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	Line 74000	Expenditure	0			89.00	0	0	0	0	0	0	0	0	0
5	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		3984.60	0	0	0	0	0	0	0	0	0
1004	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		11953.70	0	0	0	0	0	0	0	0	0
1005	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		809.30	0	0	0	0	0	0	0	0	0
1061	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	1061 Capital Improvement Project Receipts	Revenue	1061	Other Funds	Duplicated	99.10	0	0	0	0	0	0	0	0	0
1105	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	1105 Alaska Permanent Fund Corporation Receipts	Revenue	1105	Other Funds		98.70	0	0	0	0	0	0	0	0	0
10000	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	PFT	Position Count	0			100.00	0	0	0	0	0	0	0	0	0
12000	4	14	Revenue	510	1	Taxation and Treasury	2476	1	Tax Division	NP	Position Count	0			1.00	0	0	0	0	0	0	0	0	0
1	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	Line 71000	Expenditure	0			7984.70	0	0	0	0	0	0	0	0	0
2	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	Line 72000	Expenditure	0			52.20	0	0	0	0	0	0	0	0	0
3	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	Line 73000	Expenditure	0			2129.90	0	0	0	0	0	0	0	0	0
4	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	Line 74000	Expenditure	0			39.80	0	0	0	0	0	0	0	0	0
5	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		707.70	0	0	0	0	0	0	0	0	0
1004	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		2123.10	0	0	0	0	0	0	0	0	0
1007	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	6538.70	0	0	0	0	0	0	0	0	0
1017	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	1017 Benefits Systems Receipts	Revenue	1017	Other Funds		164.30	0	0	0	0	0	0	0	0	0
1027	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	1027 International Airport Revenue Fund	Revenue	1027	Other Funds		38.60	0	0	0	0	0	0	0	0	0
1066	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	1066 Public School Trust Fund	Revenue	1066	Other Funds		274.40	0	0	0	0	0	0	0	0	0
1169	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	1169 PCE Endowment Fund	Revenue	1169	Designated General Funds		359.80	0	0	0	0	0	0	0	0	0
10000	4	14	Revenue	510	1	Taxation and Treasury	121	2	Treasury Division	PFT	Position Count	0			41.00	0	0	0	0	0	0	0	0	0
1	4	14	Revenue	510	1	Taxation and Treasury	2938	3	Unclaimed Property	Line 71000	Expenditure	0			330.60	0	0	0	0	0	0	0	0	0
2	4	14	Revenue	510	1	Taxation and Treasury	2938	3	Unclaimed Property	Line 72000	Expenditure	0			7.60	0	0	0	0	0	0	0	0	0
3	4	14	Revenue	510	1	Taxation and Treasury	2938	3	Unclaimed Property	Line 73000	Expenditure	0			336.10	0	0	0	0	0	0	0	0	0
4	4	14	Revenue	510	1	Taxation and Treasury	2938	3	Unclaimed Property	Line 74000	Expenditure	0			7.70	0	0	0	0	0	0	0	0	0
5	4	14	Revenue	510	1	Taxation and Treasury	2938	3	Unclaimed Property	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	4	14	Revenue	510	1	Taxation and Treasury	2938	3	Unclaimed Property	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	4	14	Revenue	510	1	Taxation and Treasury	2938	3	Unclaimed Property	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	4	14	Revenue	510	1	Taxation and Treasury	2938	3	Unclaimed Property	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1005	4	14	Revenue	510	1	Taxation and Treasury	2938	3	Unclaimed Property	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		682.00	0	0	0	0	0	0	0	0	0
10000	4	14	Revenue	510	1	Taxation and Treasury	2938	3	Unclaimed Property	PFT	Position Count	0			3.00	0	0	0	0	0	0	0	0	0
1	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	Line 71000	Expenditure	0			86.20	0	0	0	0	0	0	0	0	0
2	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	Line 72000	Expenditure	0			134.10	0	0	0	0	0	0	0	0	0
3	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	Line 73000	Expenditure	0			9686.40	0	0	0	0	0	0	0	0	0
4	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	Line 74000	Expenditure	0			32.50	0	0	0	0	0	0	0	0	0
5	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1017	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	1017 Benefits Systems Receipts	Revenue	1017	Other Funds		5155.60	0	0	0	0	0	0	0	0	0
1029	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	1029 Public Employees Retirement System Fund	Revenue	1029	Other Funds		2962.00	0	0	0	0	0	0	0	0	0
1034	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	1034 Teachers Retirement System Fund	Revenue	1034	Other Funds		1680.00	0	0	0	0	0	0	0	0	0
1042	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	1042 Judicial Retirement System	Revenue	1042	Other Funds		51.10	0	0	0	0	0	0	0	0	0
1045	4	14	Revenue	510	1	Taxation and Treasury	2813	4	AK Retirement Management Board	1045 National Guard & Naval Militia Retirement System	Revenue	1045	Other Funds		90.50	0	0	0	0	0	0	0	0	0
1	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	Line 71000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	Line 72000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	Line 73000	Expenditure	0			45000.00	0	0	0	0	0	0	0	0	0
4	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	Line 74000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1017	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	1017 Benefits Systems Receipts	Revenue	1017	Other Funds		21394.60	0	0	0	0	0	0	0	0	0
1029	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	1029 Public Employees Retirement System Fund	Revenue	1029	Other Funds		16089.30	0	0	0	0	0	0	0	0	0
1034	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	1034 Teachers Retirement System Fund	Revenue	1034	Other Funds		7095.10	0	0	0	0	0	0	0	0	0
1042	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	1042 Judicial Retirement System	Revenue	1042	Other Funds		275.90	0	0	0	0	0	0	0	0	0
1045	4	14	Revenue	510	1	Taxation and Treasury	2812	5	ARM Custody and Mgt Fees	1045 National Guard & Naval Militia Retirement System	Revenue	1045	Other Funds		145.10	0	0	0	0	0	0	0	0	0
1	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	Line 71000	Expenditure	0			6249.00	0	0	0	0	0	0	0	0	0
2	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	Line 72000	Expenditure	0			18.10	0	0	0	0	0	0	0	0	0
3	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	Line 73000	Expenditure	0			1913.10	0	0	0	0	0	0	0	0	0
4	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	Line 74000	Expenditure	0			69.20	0	0	0	0	0	0	0	0	0
5	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		3.80	0	0	0	0	0	0	0	0	0
1004	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		11.20	0	0	0	0	0	0	0	0	0
1005	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		376.30	0	0	0	0	0	0	0	0	0
1007	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	20.00	0	0	0	0	0	0	0	0	0
1050	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	1050 Permanent Fund Dividend Fund	Revenue	1050	Other Funds	Duplicated	7838.10	0	0	0	0	0	0	0	0	0
10000	4	14	Revenue	510	1	Taxation and Treasury	981	6	Permanent Fund Dividend Division	PFT	Position Count	0			67.00	0	0	0	0	0	0	0	0	0
1	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	Line 71000	Expenditure	0			17752.00	0	0	0	0	0	0	0	0	0
2	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	Line 72000	Expenditure	0			33.10	0	0	0	0	0	0	0	0	0
3	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	Line 73000	Expenditure	0			7733.20	0	0	0	0	0	0	0	0	0
4	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	Line 74000	Expenditure	0			201.10	0	0	0	0	0	0	0	0	0
5	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	Line 75000	Expenditure	0			25.80	0	0	0	0	0	0	0	0	0
6	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		1953.90	0	0	0	0	0	0	0	0	0
1002	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	1002 Federal Receipts	Revenue	1002	Federal Funds		16083.30	0	0	0	0	0	0	0	0	0
1003	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	1003 General Fund Match	Revenue	1003	Unrestricted General Funds		5502.70	0	0	0	0	0	0	0	0	0
1004	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		359.20	0	0	0	0	0	0	0	0	0
1005	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		50.00	0	0	0	0	0	0	0	0	0
1016	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	1016 CSSD Federal Incentive Payments	Revenue	1016	Federal Funds		1796.10	0	0	0	0	0	0	0	0	0
10000	4	14	Revenue	41	2	Child Support Services	111	6	Child Support Services	PFT	Position Count	0			196.00	0	0	0	0	0	0	0	0	0
1	4	14	Revenue	50	3	Administration and Support	123	1	Commissioner's Office	Line 71000	Expenditure	0			434.50	0	0	0	0	0	0	0	0	0
2	4	14	Revenue	50	3	Administration and Support	123	1	Commissioner's Office	Line 72000	Expenditure	0			38.50	0	0	0	0	0	0	0	0	0
3	4	14	Revenue	50	3	Administration and Support	123	1	Commissioner's Office	Line 73000	Expenditure	0			133.90	0	0	0	0	0	0	0	0	0
4	4	14	Revenue	50	3	Administration and Support	123	1	Commissioner's Office	Line 74000	Expenditure	0			28.90	0	0	0	0	0	0	0	0	0
5	4	14	Revenue	50	3	Administration and Support	123	1	Commissioner's Office	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	4	14	Revenue	50	3	Administration and Support	123	1	Commissioner's Office	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	4	14	Revenue	50	3	Administration and Support	123	1	Commissioner's Office	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	4	14	Revenue	50	3	Administration and Support	123	1	Commissioner's Office	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	4	14	Revenue	50	3	Administration and Support	123	1	Commissioner's Office	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		32.70	0	0	0	0	0	0	0	0	0
1004	4	14	Revenue	50	3	Administration and Support	123	1	Commissioner's Office	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		98.00	0	0	0	0	0	0	0	0	0
1007	4	14	Revenue	50	3	Administration and Support	123	1	Commissioner's Office	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	173.10	0	0	0	0	0	0	0	0	0
1133	4	14	Revenue	50	3	Administration and Support	123	1	Commissioner's Office	1133 CSSD Administrative Cost Reimbursement	Revenue	1133	Federal Funds		332.00	0	0	0	0	0	0	0	0	0
