REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT	scenario_webfolder1	scenario_webfolder2	scenario_webfolder3	scenario_webfolder4	scenario_webfolder5	scenario_webfolder6	scenario_webfolder7	scenario_webfolder8	scenario_webfolder9	scenario_webfolder10
1	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Personal Services	Expenditure	0			2318.50	0	0	0	0	0	0	0	0	0										
2	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Travel	Expenditure	0			42.00	0	0	0	0	0	0	0	0	0										
3	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Contractual Services	Expenditure	0			320.60	0	0	0	0	0	0	0	0	0										
4	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Commodities	Expenditure	0			23.00	0	0	0	0	0	0	0	0	0										
5	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		91.20	0	0	0	0	0	0	0	0	0										
1005	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		100.00	0	0	0	0	0	0	0	0	0										
1007	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	2512.90	0	0	0	0	0	0	0	0	0										
10000	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Permanent Full-Time	Position Count	0			15.00	0	0	0	0	0	0	0	0	0										
1	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Contractual Services	Expenditure	0			1131.80	0	0	0	0	0	0	0	0	0										
4	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1131.80	0	0	0	0	0	0	0	0	0										
