REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	Contractual Services	Expenditure	0			-46934.6	0	0	0	0	0	0	0	0	0
4	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		0	0	0	0	0	0	0	0	0	0
1002	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	1002 Federal Receipts	Revenue	1002	Federal Funds		-3000	0	0	0	0	0	0	0	0	0
1004	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		-20000	0	0	0	0	0	0	0	0	0
1007	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	-3500	0	0	0	0	0	0	0	0	0
1048	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	1048 University Restricted Receipts	Revenue	1048	Designated General Funds		-17214.5	0	0	0	0	0	0	0	0	0
1061	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	1061 Capital Improvement Project Receipts	Revenue	1061	Other Funds	Duplicated	-4000	0	0	0	0	0	0	0	0	0
1151	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	1151 Technical Vocational Education Program Account	Revenue	1151	Designated General Funds		778.9	0	0	0	0	0	0	0	0	0
1234	45	170	University of Alaska	233	1	Budget Reductions/Additions	1296	1	Systemwide Reduction/Additions	1234 License Plates	Revenue	1234	Designated General Funds		1	0	0	0	0	0	0	0	0	0
1	45	170	University of Alaska	234	2	Statewide Services	730	2	Statewide Services	Personal Services	Expenditure	0			17512.3	0	0	0	0	0	0	0	0	0
2	45	170	University of Alaska	234	2	Statewide Services	730	2	Statewide Services	Travel	Expenditure	0			581.9	0	0	0	0	0	0	0	0	0
3	45	170	University of Alaska	234	2	Statewide Services	730	2	Statewide Services	Contractual Services	Expenditure	0			17611.2	0	0	0	0	0	0	0	0	0
4	45	170	University of Alaska	234	2	Statewide Services	730	2	Statewide Services	Commodities	Expenditure	0			298.5	0	0	0	0	0	0	0	0	0
5	45	170	University of Alaska	234	2	Statewide Services	730	2	Statewide Services	Capital Outlay	Expenditure	0			27	0	0	0	0	0	0	0	0	0
