REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	10	130	Natural Resources	600	1	Administration and Support	423	1	Commissioner's Office	Personal Services	Expenditure	0			1381.9	0	0	0	0	0	0	0	0	0
2	10	130	Natural Resources	600	1	Administration and Support	423	1	Commissioner's Office	Travel	Expenditure	0			70.6	0	0	0	0	0	0	0	0	0
3	10	130	Natural Resources	600	1	Administration and Support	423	1	Commissioner's Office	Contractual Services	Expenditure	0			40	0	0	0	0	0	0	0	0	0
4	10	130	Natural Resources	600	1	Administration and Support	423	1	Commissioner's Office	Commodities	Expenditure	0			32.2	0	0	0	0	0	0	0	0	0
5	10	130	Natural Resources	600	1	Administration and Support	423	1	Commissioner's Office	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	10	130	Natural Resources	600	1	Administration and Support	423	1	Commissioner's Office	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	10	130	Natural Resources	600	1	Administration and Support	423	1	Commissioner's Office	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	10	130	Natural Resources	600	1	Administration and Support	423	1	Commissioner's Office	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	10	130	Natural Resources	600	1	Administration and Support	423	1	Commissioner's Office	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		0	0	0	0	0	0	0	0	0	0
1004	10	130	Natural Resources	600	1	Administration and Support	423	1	Commissioner's Office	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1136.1	0	0	0	0	0	0	0	0	0
1007	10	130	Natural Resources	600	1	Administration and Support	423	1	Commissioner's Office	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	388.6	0	0	0	0	0	0	0	0	0
10000	10	130	Natural Resources	600	1	Administration and Support	423	1	Commissioner's Office	Permanent Full-Time	Position Count	0			9	0	0	0	0	0	0	0	0	0
1	10	130	Natural Resources	600	1	Administration and Support	2733	4	Project Management & Permitting	Personal Services	Expenditure	0			1837.6	0	0	0	0	0	0	0	0	0
2	10	130	Natural Resources	600	1	Administration and Support	2733	4	Project Management & Permitting	Travel	Expenditure	0			68.5	0	0	0	0	0	0	0	0	0
3	10	130	Natural Resources	600	1	Administration and Support	2733	4	Project Management & Permitting	Contractual Services	Expenditure	0			4422	0	0	0	0	0	0	0	0	0
4	10	130	Natural Resources	600	1	Administration and Support	2733	4	Project Management & Permitting	Commodities	Expenditure	0			20.5	0	0	0	0	0	0	0	0	0
5	10	130	Natural Resources	600	1	Administration and Support	2733	4	Project Management & Permitting	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	10	130	Natural Resources	600	1	Administration and Support	2733	4	Project Management & Permitting	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	10	130	Natural Resources	600	1	Administration and Support	2733	4	Project Management & Permitting	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	10	130	Natural Resources	600	1	Administration and Support	2733	4	Project Management & Permitting	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	10	130	Natural Resources	600	1	Administration and Support	2733	4	Project Management & Permitting	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		0	0	0	0	0	0	0	0	0	0
1002	10	130	Natural Resources	600	1	Administration and Support	2733	4	Project Management & Permitting	1002 Federal Receipts	Revenue	1002	Federal Funds		552	0	0	0	0	0	0	0	0	0
