REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	8	2	Commerce	119	1	Executive Admin and Dev	1027	1	Commissioner's Office	Personal Services	Expenditure	0			933.70	0	0	0	0	0	0	0	0	0
2	8	2	Commerce	119	1	Executive Admin and Dev	1027	1	Commissioner's Office	Travel	Expenditure	0			47.60	0	0	0	0	0	0	0	0	0
3	8	2	Commerce	119	1	Executive Admin and Dev	1027	1	Commissioner's Office	Contractual Services	Expenditure	0			244.10	0	0	0	0	0	0	0	0	0
4	8	2	Commerce	119	1	Executive Admin and Dev	1027	1	Commissioner's Office	Commodities	Expenditure	0			28.20	0	0	0	0	0	0	0	0	0
5	8	2	Commerce	119	1	Executive Admin and Dev	1027	1	Commissioner's Office	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	8	2	Commerce	119	1	Executive Admin and Dev	1027	1	Commissioner's Office	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	8	2	Commerce	119	1	Executive Admin and Dev	1027	1	Commissioner's Office	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	8	2	Commerce	119	1	Executive Admin and Dev	1027	1	Commissioner's Office	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	8	2	Commerce	119	1	Executive Admin and Dev	1027	1	Commissioner's Office	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		40.10	0	0	0	0	0	0	0	0	0
1004	8	2	Commerce	119	1	Executive Admin and Dev	1027	1	Commissioner's Office	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		120.20	0	0	0	0	0	0	0	0	0
