REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	20	30	Corrections	690	1	Facility-Cap Improvement Unit	696	2	Fac-Capital Improvement Unit	Personal Services	Expenditure	0			518.8	0	0	0	0	0	0	0	0	0
2	20	30	Corrections	690	1	Facility-Cap Improvement Unit	696	2	Fac-Capital Improvement Unit	Travel	Expenditure	0			15	0	0	0	0	0	0	0	0	0
3	20	30	Corrections	690	1	Facility-Cap Improvement Unit	696	2	Fac-Capital Improvement Unit	Contractual Services	Expenditure	0			31.1	0	0	0	0	0	0	0	0	0
4	20	30	Corrections	690	1	Facility-Cap Improvement Unit	696	2	Fac-Capital Improvement Unit	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	20	30	Corrections	690	1	Facility-Cap Improvement Unit	696	2	Fac-Capital Improvement Unit	Capital Outlay	Expenditure	0			1000	0	0	0	0	0	0	0	0	0
6	20	30	Corrections	690	1	Facility-Cap Improvement Unit	696	2	Fac-Capital Improvement Unit	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	20	30	Corrections	690	1	Facility-Cap Improvement Unit	696	2	Fac-Capital Improvement Unit	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	20	30	Corrections	690	1	Facility-Cap Improvement Unit	696	2	Fac-Capital Improvement Unit	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	20	30	Corrections	690	1	Facility-Cap Improvement Unit	696	2	Fac-Capital Improvement Unit	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		0	0	0	0	0	0	0	0	0	0
1004	20	30	Corrections	690	1	Facility-Cap Improvement Unit	696	2	Fac-Capital Improvement Unit	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1564.9	0	0	0	0	0	0	0	0	0
10000	20	30	Corrections	690	1	Facility-Cap Improvement Unit	696	2	Fac-Capital Improvement Unit	Permanent Full-Time	Position Count	0			4	0	0	0	0	0	0	0	0	0
1	20	30	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Personal Services	Expenditure	0			1009.7	0	0	0	0	0	0	0	0	0
2	20	30	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Travel	Expenditure	0			61.3	0	0	0	0	0	0	0	0	0
3	20	30	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Contractual Services	Expenditure	0			15	0	0	0	0	0	0	0	0	0
4	20	30	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Commodities	Expenditure	0			1.4	0	0	0	0	0	0	0	0	0
5	20	30	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	20	30	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	20	30	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	20	30	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	20	30	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		0	0	0	0	0	0	0	0	0	0
1004	20	30	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1087.4	0	0	0	0	0	0	0	0	0
10000	20	30	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Permanent Full-Time	Position Count	0			8	0	0	0	0	0	0	0	0	0
1	20	30	Corrections	271	2	Administration and Support	3279	2	Recruitment and Retention	Personal Services	Expenditure	0			480.5	0	0	0	0	0	0	0	0	0
2	20	30	Corrections	271	2	Administration and Support	3279	2	Recruitment and Retention	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	20	30	Corrections	271	2	Administration and Support	3279	2	Recruitment and Retention	Contractual Services	Expenditure	0			260	0	0	0	0	0	0	0	0	0
4	20	30	Corrections	271	2	Administration and Support	3279	2	Recruitment and Retention	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	20	30	Corrections	271	2	Administration and Support	3279	2	Recruitment and Retention	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	20	30	Corrections	271	2	Administration and Support	3279	2	Recruitment and Retention	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	20	30	Corrections	271	2	Administration and Support	3279	2	Recruitment and Retention	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	20	30	Corrections	271	2	Administration and Support	3279	2	Recruitment and Retention	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	20	30	Corrections	271	2	Administration and Support	3279	2	Recruitment and Retention	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		0	0	0	0	0	0	0	0	0	0
1004	20	30	Corrections	271	2	Administration and Support	3279	2	Recruitment and Retention	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		740.5	0	0	0	0	0	0	0	0	0
10000	20	30	Corrections	271	2	Administration and Support	3279	2	Recruitment and Retention	Permanent Full-Time	Position Count	0			5	0	0	0	0	0	0	0	0	0
1	20	30	Corrections	271	2	Administration and Support	697	3	Administrative Services	Personal Services	Expenditure	0			2918	0	0	0	0	0	0	0	0	0
2	20	30	Corrections	271	2	Administration and Support	697	3	Administrative Services	Travel	Expenditure	0			19.8	0	0	0	0	0	0	0	0	0
3	20	30	Corrections	271	2	Administration and Support	697	3	Administrative Services	Contractual Services	Expenditure	0			1838.3	0	0	0	0	0	0	0	0	0
4	20	30	Corrections	271	2	Administration and Support	697	3	Administrative Services	Commodities	Expenditure	0			78	0	0	0	0	0	0	0	0	0
5	20	30	Corrections	271	2	Administration and Support	697	3	Administrative Services	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	20	30	Corrections	271	2	Administration and Support	697	3	Administrative Services	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	20	30	Corrections	271	2	Administration and Support	697	3	Administrative Services	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	20	30	Corrections	271	2	Administration and Support	697	3	Administrative Services	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
