REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	Personal Services	Expenditure	0			5939.8	0	0	0	0	0	0	0	0	0
2	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	Travel	Expenditure	0			133.7	0	0	0	0	0	0	0	0	0
3	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	Contractual Services	Expenditure	0			1538.2	0	0	0	0	0	0	0	0	0
4	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	Commodities	Expenditure	0			71	0	0	0	0	0	0	0	0	0
5	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		0	0	0	0	0	0	0	0	0	0
1004	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		6682.7	0	0	0	0	0	0	0	0	0
1007	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	1000	0	0	0	0	0	0	0	0	0
10000	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	Permanent Full-Time	Position Count	0			43	0	0	0	0	0	0	0	0	0
11000	31	190	Legislature	247	1	Budget and Audit Committee	773	1	Legislative Audit	Permanent Part-Time	Position Count	0			2	0	0	0	0	0	0	0	0	0
1	31	190	Legislature	247	1	Budget and Audit Committee	774	2	Legislative Finance	Personal Services	Expenditure	0			6649.4	0	0	0	0	0	0	0	0	0
2	31	190	Legislature	247	1	Budget and Audit Committee	774	2	Legislative Finance	Travel	Expenditure	0			198.1	0	0	0	0	0	0	0	0	0
3	31	190	Legislature	247	1	Budget and Audit Committee	774	2	Legislative Finance	Contractual Services	Expenditure	0			373.6	0	0	0	0	0	0	0	0	0
4	31	190	Legislature	247	1	Budget and Audit Committee	774	2	Legislative Finance	Commodities	Expenditure	0			34.4	0	0	0	0	0	0	0	0	0
