REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Personal Services	Expenditure	0			16723.5	0	0	0	0	0	0	0	0	0
2	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Travel	Expenditure	0			383.8	0	0	0	0	0	0	0	0	0
3	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Contractual Services	Expenditure	0			26844.4	0	0	0	0	0	0	0	0	0
4	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Commodities	Expenditure	0			1958.8	0	0	0	0	0	0	0	0	0
5	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Capital Outlay	Expenditure	0			275	0	0	0	0	0	0	0	0	0
6	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		0	0	0	0	0	0	0	0	0	0
1004	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		109.9	0	0	0	0	0	0	0	0	0
1007	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	41648.6	0	0	0	0	0	0	0	0	0
1061	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	1061 Capital Improvement Project Receipts	Revenue	1061	Other Funds	Duplicated	4427	0	0	0	0	0	0	0	0	0
10000	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Permanent Full-Time	Position Count	0			142	0	0	0	0	0	0	0	0	0
11000	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Permanent Part-Time	Position Count	0			5	0	0	0	0	0	0	0	0	0
12000	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Non-Permanent	Position Count	0			3	0	0	0	0	0	0	0	0	0
1	25	160	Transportation	714	0	Facilities Services	3294	0	Leases	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	25	160	Transportation	714	0	Facilities Services	3294	0	Leases	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	25	160	Transportation	714	0	Facilities Services	3294	0	Leases	Contractual Services	Expenditure	0			44844.2	0	0	0	0	0	0	0	0	0
