REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	2	1	Administration	13	2	Centralized Admin. Services	45	3	Office of the Commissioner	Personal Services	Expenditure	0			971.00	0	0	0	0	0	0	0	0	0
2	2	1	Administration	13	2	Centralized Admin. Services	45	3	Office of the Commissioner	Travel	Expenditure	0			26.70	0	0	0	0	0	0	0	0	0
3	2	1	Administration	13	2	Centralized Admin. Services	45	3	Office of the Commissioner	Contractual Services	Expenditure	0			375.10	0	0	0	0	0	0	0	0	0
4	2	1	Administration	13	2	Centralized Admin. Services	45	3	Office of the Commissioner	Commodities	Expenditure	0			20.00	0	0	0	0	0	0	0	0	0
5	2	1	Administration	13	2	Centralized Admin. Services	45	3	Office of the Commissioner	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	2	1	Administration	13	2	Centralized Admin. Services	45	3	Office of the Commissioner	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	2	1	Administration	13	2	Centralized Admin. Services	45	3	Office of the Commissioner	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	2	1	Administration	13	2	Centralized Admin. Services	45	3	Office of the Commissioner	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1	9	11	Military & Veterans Affairs	530	1	Military & Veterans Affairs	414	1	Office of the Commissioner	Personal Services	Expenditure	0			3723.30	0	0	0	0	0	0	0	0	0
2	9	11	Military & Veterans Affairs	530	1	Military & Veterans Affairs	414	1	Office of the Commissioner	Travel	Expenditure	0			144.40	0	0	0	0	0	0	0	0	0
3	9	11	Military & Veterans Affairs	530	1	Military & Veterans Affairs	414	1	Office of the Commissioner	Contractual Services	Expenditure	0			1897.70	0	0	0	0	0	0	0	0	0
4	9	11	Military & Veterans Affairs	530	1	Military & Veterans Affairs	414	1	Office of the Commissioner	Commodities	Expenditure	0			226.70	0	0	0	0	0	0	0	0	0
5	9	11	Military & Veterans Affairs	530	1	Military & Veterans Affairs	414	1	Office of the Commissioner	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	9	11	Military & Veterans Affairs	530	1	Military & Veterans Affairs	414	1	Office of the Commissioner	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	9	11	Military & Veterans Affairs	530	1	Military & Veterans Affairs	414	1	Office of the Commissioner	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	9	11	Military & Veterans Affairs	530	1	Military & Veterans Affairs	414	1	Office of the Commissioner	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1	18	5	Environ Conservation	202	1	Administration	633	1	Office of the Commissioner	Personal Services	Expenditure	0			950.70	0	0	0	0	0	0	0	0	0
2	18	5	Environ Conservation	202	1	Administration	633	1	Office of the Commissioner	Travel	Expenditure	0			37.00	0	0	0	0	0	0	0	0	0
3	18	5	Environ Conservation	202	1	Administration	633	1	Office of the Commissioner	Contractual Services	Expenditure	0			19.90	0	0	0	0	0	0	0	0	0
4	18	5	Environ Conservation	202	1	Administration	633	1	Office of the Commissioner	Commodities	Expenditure	0			10.60	0	0	0	0	0	0	0	0	0
5	18	5	Environ Conservation	202	1	Administration	633	1	Office of the Commissioner	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	18	5	Environ Conservation	202	1	Administration	633	1	Office of the Commissioner	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	18	5	Environ Conservation	202	1	Administration	633	1	Office of the Commissioner	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	18	5	Environ Conservation	202	1	Administration	633	1	Office of the Commissioner	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1	20	3	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Personal Services	Expenditure	0			1008.80	0	0	0	0	0	0	0	0	0
2	20	3	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Travel	Expenditure	0			61.30	0	0	0	0	0	0	0	0	0
3	20	3	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Contractual Services	Expenditure	0			81.10	0	0	0	0	0	0	0	0	0
4	20	3	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Commodities	Expenditure	0			1.40	0	0	0	0	0	0	0	0	0
5	20	3	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	20	3	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	20	3	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	20	3	Corrections	271	2	Administration and Support	694	1	Office of the Commissioner	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
