REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	Personal Services	Expenditure	0			10194.50	0	0	0	0	0	0	0	0	0
2	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	Travel	Expenditure	0			148.40	0	0	0	0	0	0	0	0	0
3	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	Contractual Services	Expenditure	0			2306.20	0	0	0	0	0	0	0	0	0
4	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	Commodities	Expenditure	0			920.90	0	0	0	0	0	0	0	0	0
5	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	Capital Outlay	Expenditure	0			81.70	0	0	0	0	0	0	0	0	0
6	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		1620.80	0	0	0	0	0	0	0	0	0
1002	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	1002 Federal Receipts	Revenue	1002	Federal Funds		3901.80	0	0	0	0	0	0	0	0	0
1003	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	1003 General Fund Match	Revenue	1003	Unrestricted General Funds		160.30	0	0	0	0	0	0	0	0	0
1004	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		5688.10	0	0	0	0	0	0	0	0	0
1005	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		81.60	0	0	0	0	0	0	0	0	0
1007	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	20.10	0	0	0	0	0	0	0	0	0
1024	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	1024 Fish and Game Fund	Revenue	1024	Other Funds		50.50	0	0	0	0	0	0	0	0	0
1061	11	6	Fish and Game	143	1	Commercial Fisheries	2167	1	SE Region Fisheries Mgmt.	1061 Capital Improvement Project Receipts	Revenue	1061	Other Funds	Duplicated	60.10	0	0	0	0	0	0	0	0	0
