REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	Personal Services	Expenditure	0			3482.20	0	0	0	0	0	0	0	0	0
2	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	Travel	Expenditure	0			244.90	0	0	0	0	0	0	0	0	0
3	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	Contractual Services	Expenditure	0			1176.70	0	0	0	0	0	0	0	0	0
4	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	Commodities	Expenditure	0			569.70	0	0	0	0	0	0	0	0	0
5	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	Capital Outlay	Expenditure	0			10.90	0	0	0	0	0	0	0	0	0
6	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		633.20	0	0	0	0	0	0	0	0	0
1002	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	1002 Federal Receipts	Revenue	1002	Federal Funds		500.00	0	0	0	0	0	0	0	0	0
1004	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1899.70	0	0	0	0	0	0	0	0	0
1005	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		2174.20	0	0	0	0	0	0	0	0	0
1007	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	277.30	0	0	0	0	0	0	0	0	0
10000	12	13	Public Safety	556	1	Fire and Life Safety	3051	1	Fire and Life Safety	Permanent Full-Time	Position Count	0			28.00	0	0	0	0	0	0	0	0	0
1	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	Personal Services	Expenditure	0			84.40	0	0	0	0	0	0	0	0	0
2	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	Travel	Expenditure	0			29.00	0	0	0	0	0	0	0	0	0
3	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	Contractual Services	Expenditure	0			233.70	0	0	0	0	0	0	0	0	0
4	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	Commodities	Expenditure	0			25.00	0	0	0	0	0	0	0	0	0
5	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	Capital Outlay	Expenditure	0			3.00	0	0	0	0	0	0	0	0	0
6	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		0	0	0	0	0	0	0	0	0	0
1002	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	1002 Federal Receipts	Revenue	1002	Federal Funds		53.20	0	0	0	0	0	0	0	0	0
1004	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		111.80	0	0	0	0	0	0	0	0	0
1007	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	6.20	0	0	0	0	0	0	0	0	0
1108	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	1108 Statutory Designated Program Receipts	Revenue	1108	Other Funds		203.90	0	0	0	0	0	0	0	0	0
10000	12	13	Public Safety	556	1	Fire and Life Safety	2428	2	AK Fire Standards Council	Permanent Full-Time	Position Count	0			1.00	0	0	0	0	0	0	0	0	0
1	12	13	Public Safety	160	2	Alaska State Troopers	3280	0	Training Academy Recruit Sal.	Personal Services	Expenditure	0			1559.30	0	0	0	0	0	0	0	0	0
2	12	13	Public Safety	160	2	Alaska State Troopers	3280	0	Training Academy Recruit Sal.	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	12	13	Public Safety	160	2	Alaska State Troopers	3280	0	Training Academy Recruit Sal.	Contractual Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
4	12	13	Public Safety	160	2	Alaska State Troopers	3280	0	Training Academy Recruit Sal.	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	12	13	Public Safety	160	2	Alaska State Troopers	3280	0	Training Academy Recruit Sal.	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	12	13	Public Safety	160	2	Alaska State Troopers	3280	0	Training Academy Recruit Sal.	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	12	13	Public Safety	160	2	Alaska State Troopers	3280	0	Training Academy Recruit Sal.	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	12	13	Public Safety	160	2	Alaska State Troopers	3280	0	Training Academy Recruit Sal.	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	12	13	Public Safety	160	2	Alaska State Troopers	3280	0	Training Academy Recruit Sal.	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		389.80	0	0	0	0	0	0	0	0	0
1004	12	13	Public Safety	160	2	Alaska State Troopers	3280	0	Training Academy Recruit Sal.	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1169.50	0	0	0	0	0	0	0	0	0
1	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	Personal Services	Expenditure	0			935.10	0	0	0	0	0	0	0	0	0
2	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	Travel	Expenditure	0			845.80	0	0	0	0	0	0	0	0	0
3	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	Contractual Services	Expenditure	0			4122.70	0	0	0	0	0	0	0	0	0
4	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	Commodities	Expenditure	0			766.80	0	0	0	0	0	0	0	0	0
5	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	Capital Outlay	Expenditure	0			828.50	0	0	0	0	0	0	0	0	0
6	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		26.50	0	0	0	0	0	0	0	0	0
1002	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	1002 Federal Receipts	Revenue	1002	Federal Funds		7039.70	0	0	0	0	0	0	0	0	0
1004	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		79.40	0	0	0	0	0	0	0	0	0
1007	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	343.60	0	0	0	0	0	0	0	0	0
1061	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	1061 Capital Improvement Project Receipts	Revenue	1061	Other Funds	Duplicated	9.70	0	0	0	0	0	0	0	0	0
10000	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	Permanent Full-Time	Position Count	0			4.00	0	0	0	0	0	0	0	0	0
12000	12	13	Public Safety	160	2	Alaska State Troopers	1001	1	Special Projects	Non-Permanent	Position Count	0			3.00	0	0	0	0	0	0	0	0	0
1	12	13	Public Safety	160	2	Alaska State Troopers	3073	2	Alaska Bureau of Highway Patrol	Personal Services	Expenditure	0			1173.60	0	0	0	0	0	0	0	0	0
2	12	13	Public Safety	160	2	Alaska State Troopers	3073	2	Alaska Bureau of Highway Patrol	Travel	Expenditure	0			124.70	0	0	0	0	0	0	0	0	0
3	12	13	Public Safety	160	2	Alaska State Troopers	3073	2	Alaska Bureau of Highway Patrol	Contractual Services	Expenditure	0			1178.70	0	0	0	0	0	0	0	0	0
4	12	13	Public Safety	160	2	Alaska State Troopers	3073	2	Alaska Bureau of Highway Patrol	Commodities	Expenditure	0			163.70	0	0	0	0	0	0	0	0	0
5	12	13	Public Safety	160	2	Alaska State Troopers	3073	2	Alaska Bureau of Highway Patrol	Capital Outlay	Expenditure	0			645.10	0	0	0	0	0	0	0	0	0
6	12	13	Public Safety	160	2	Alaska State Troopers	3073	2	Alaska Bureau of Highway Patrol	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	12	13	Public Safety	160	2	Alaska State Troopers	3073	2	Alaska Bureau of Highway Patrol	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	12	13	Public Safety	160	2	Alaska State Troopers	3073	2	Alaska Bureau of Highway Patrol	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	12	13	Public Safety	160	2	Alaska State Troopers	3073	2	Alaska Bureau of Highway Patrol	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		366.10	0	0	0	0	0	0	0	0	0
1004	12	13	Public Safety	160	2	Alaska State Troopers	3073	2	Alaska Bureau of Highway Patrol	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1098.20	0	0	0	0	0	0	0	0	0
1061	12	13	Public Safety	160	2	Alaska State Troopers	3073	2	Alaska Bureau of Highway Patrol	1061 Capital Improvement Project Receipts	Revenue	1061	Other Funds	Duplicated	1821.50	0	0	0	0	0	0	0	0	0
10000	12	13	Public Safety	160	2	Alaska State Troopers	3073	2	Alaska Bureau of Highway Patrol	Permanent Full-Time	Position Count	0			6.00	0	0	0	0	0	0	0	0	0
1	12	13	Public Safety	160	2	Alaska State Troopers	2885	3	AK Bureau of Judicial Svcs	Personal Services	Expenditure	0			4136.40	0	0	0	0	0	0	0	0	0
2	12	13	Public Safety	160	2	Alaska State Troopers	2885	3	AK Bureau of Judicial Svcs	Travel	Expenditure	0			14.10	0	0	0	0	0	0	0	0	0
3	12	13	Public Safety	160	2	Alaska State Troopers	2885	3	AK Bureau of Judicial Svcs	Contractual Services	Expenditure	0			525.90	0	0	0	0	0	0	0	0	0
4	12	13	Public Safety	160	2	Alaska State Troopers	2885	3	AK Bureau of Judicial Svcs	Commodities	Expenditure	0			51.50	0	0	0	0	0	0	0	0	0
5	12	13	Public Safety	160	2	Alaska State Troopers	2885	3	AK Bureau of Judicial Svcs	Capital Outlay	Expenditure	0			6.00	0	0	0	0	0	0	0	0	0
6	12	13	Public Safety	160	2	Alaska State Troopers	2885	3	AK Bureau of Judicial Svcs	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	12	13	Public Safety	160	2	Alaska State Troopers	2885	3	AK Bureau of Judicial Svcs	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	12	13	Public Safety	160	2	Alaska State Troopers	2885	3	AK Bureau of Judicial Svcs	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	12	13	Public Safety	160	2	Alaska State Troopers	2885	3	AK Bureau of Judicial Svcs	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		1169.50	0	0	0	0	0	0	0	0	0
1004	12	13	Public Safety	160	2	Alaska State Troopers	2885	3	AK Bureau of Judicial Svcs	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		3508.40	0	0	0	0	0	0	0	0	0
1005	12	13	Public Safety	160	2	Alaska State Troopers	2885	3	AK Bureau of Judicial Svcs	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		56.00	0	0	0	0	0	0	0	0	0
10000	12	13	Public Safety	160	2	Alaska State Troopers	2885	3	AK Bureau of Judicial Svcs	Permanent Full-Time	Position Count	0			36.00	0	0	0	0	0	0	0	0	0
1	12	13	Public Safety	160	2	Alaska State Troopers	512	4	Prisoner Transportation	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	12	13	Public Safety	160	2	Alaska State Troopers	512	4	Prisoner Transportation	Travel	Expenditure	0			1172.40	0	0	0	0	0	0	0	0	0
3	12	13	Public Safety	160	2	Alaska State Troopers	512	4	Prisoner Transportation	Contractual Services	Expenditure	0			761.80	0	0	0	0	0	0	0	0	0
4	12	13	Public Safety	160	2	Alaska State Troopers	512	4	Prisoner Transportation	Commodities	Expenditure	0			20.00	0	0	0	0	0	0	0	0	0
5	12	13	Public Safety	160	2	Alaska State Troopers	512	4	Prisoner Transportation	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	12	13	Public Safety	160	2	Alaska State Troopers	512	4	Prisoner Transportation	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	12	13	Public Safety	160	2	Alaska State Troopers	512	4	Prisoner Transportation	"Grants, Benefits"	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	12	13	Public Safety	160	2	Alaska State Troopers	512	4	Prisoner Transportation	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	12	13	Public Safety	160	2	Alaska State Troopers	512	4	Prisoner Transportation	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		471.10	0	0	0	0	0	0	0	0	0
1004	12	13	Public Safety	160	2	Alaska State Troopers	512	4	Prisoner Transportation	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1413.10	0	0	0	0	0	0	0	0	0
1007	12	13	Public Safety	160	2	Alaska State Troopers	512	4	Prisoner Transportation	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	70.00	0	0	0	0	0	0	0	0	0
1	12	13	Public Safety	160	2	Alaska State Troopers	513	5	Search and Rescue	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
