REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT	scenario_webfolder1	scenario_webfolder2	scenario_webfolder3	scenario_webfolder4	scenario_webfolder5	scenario_webfolder6	scenario_webfolder7	scenario_webfolder8	scenario_webfolder9	scenario_webfolder10
1	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Personal Services	Expenditure	0			17006.00	0	0	0	0	0	0	0	0	0										
2	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Travel	Expenditure	0			383.80	0	0	0	0	0	0	0	0	0										
3	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Contractual Services	Expenditure	0			27492.30	0	0	0	0	0	0	0	0	0										
4	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Commodities	Expenditure	0			1958.80	0	0	0	0	0	0	0	0	0										
5	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Capital Outlay	Expenditure	0			275.00	0	0	0	0	0	0	0	0	0										
6	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		830.80	0	0	0	0	0	0	0	0	0										
1007	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	41679.20	0	0	0	0	0	0	0	0	0										
1061	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	1061 Capital Improvement Project Receipts	Revenue	1061	Other Funds	Duplicated	4605.90	0	0	0	0	0	0	0	0	0										
10000	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Permanent Full-Time	Position Count	0			139.00	0	0	0	0	0	0	0	0	0										
11000	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Permanent Part-Time	Position Count	0			3.00	0	0	0	0	0	0	0	0	0										
12000	25	160	Transportation	714	0	Facilities Services	3195	0	Facilities Services	Non-Permanent	Position Count	0			3.00	0	0	0	0	0	0	0	0	0										
1	25	160	Transportation	714	0	Facilities Services	3294	0	Leases	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	25	160	Transportation	714	0	Facilities Services	3294	0	Leases	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	25	160	Transportation	714	0	Facilities Services	3294	0	Leases	Contractual Services	Expenditure	0			44844.20	0	0	0	0	0	0	0	0	0										
4	25	160	Transportation	714	0	Facilities Services	3294	0	Leases	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	25	160	Transportation	714	0	Facilities Services	3294	0	Leases	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	25	160	Transportation	714	0	Facilities Services	3294	0	Leases	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	25	160	Transportation	714	0	Facilities Services	3294	0	Leases	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	25	160	Transportation	714	0	Facilities Services	3294	0	Leases	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1007	25	160	Transportation	714	0	Facilities Services	3294	0	Leases	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	44844.20	0	0	0	0	0	0	0	0	0										
1	25	160	Transportation	714	0	Facilities Services	3295	0	Lease Administration	Personal Services	Expenditure	0			1047.70	0	0	0	0	0	0	0	0	0										
2	25	160	Transportation	714	0	Facilities Services	3295	0	Lease Administration	Travel	Expenditure	0			3.80	0	0	0	0	0	0	0	0	0										
3	25	160	Transportation	714	0	Facilities Services	3295	0	Lease Administration	Contractual Services	Expenditure	0			103.50	0	0	0	0	0	0	0	0	0										
4	25	160	Transportation	714	0	Facilities Services	3295	0	Lease Administration	Commodities	Expenditure	0			4.70	0	0	0	0	0	0	0	0	0										
5	25	160	Transportation	714	0	Facilities Services	3295	0	Lease Administration	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	25	160	Transportation	714	0	Facilities Services	3295	0	Lease Administration	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	25	160	Transportation	714	0	Facilities Services	3295	0	Lease Administration	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	25	160	Transportation	714	0	Facilities Services	3295	0	Lease Administration	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	25	160	Transportation	714	0	Facilities Services	3295	0	Lease Administration	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		45.00	0	0	0	0	0	0	0	0	0										
1007	25	160	Transportation	714	0	Facilities Services	3295	0	Lease Administration	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	1114.70	0	0	0	0	0	0	0	0	0										
10000	25	160	Transportation	714	0	Facilities Services	3295	0	Lease Administration	Permanent Full-Time	Position Count	0			8.00	0	0	0	0	0	0	0	0	0										
1	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	Personal Services	Expenditure	0			1294.50	0	0	0	0	0	0	0	0	0										
2	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	Contractual Services	Expenditure	0			13881.00	0	0	0	0	0	0	0	0	0										
4	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	Commodities	Expenditure	0			270.00	0	0	0	0	0	0	0	0	0										
5	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1005	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		280.10	0	0	0	0	0	0	0	0	0										
1007	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	601.50	0	0	0	0	0	0	0	0	0										
1147	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	1147 Public Building Fund	Revenue	1147	Other Funds	Duplicated	14563.90	0	0	0	0	0	0	0	0	0										
10000	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	Permanent Full-Time	Position Count	0			3.00	0	0	0	0	0	0	0	0	0										
11000	25	160	Transportation	714	0	Facilities Services	3296	0	Facilities	Permanent Part-Time	Position Count	0			2.00	0	0	0	0	0	0	0	0	0										
1	25	160	Transportation	714	0	Facilities Services	3297	0	Facilities Administration	Personal Services	Expenditure	0			136.30	0	0	0	0	0	0	0	0	0										
2	25	160	Transportation	714	0	Facilities Services	3297	0	Facilities Administration	Travel	Expenditure	0			1.00	0	0	0	0	0	0	0	0	0										
3	25	160	Transportation	714	0	Facilities Services	3297	0	Facilities Administration	Contractual Services	Expenditure	0			1475.40	0	0	0	0	0	0	0	0	0										
4	25	160	Transportation	714	0	Facilities Services	3297	0	Facilities Administration	Commodities	Expenditure	0			27.50	0	0	0	0	0	0	0	0	0										
5	25	160	Transportation	714	0	Facilities Services	3297	0	Facilities Administration	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	25	160	Transportation	714	0	Facilities Services	3297	0	Facilities Administration	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	25	160	Transportation	714	0	Facilities Services	3297	0	Facilities Administration	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	25	160	Transportation	714	0	Facilities Services	3297	0	Facilities Administration	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1061	25	160	Transportation	714	0	Facilities Services	3297	0	Facilities Administration	1061 Capital Improvement Project Receipts	Revenue	1061	Other Funds	Duplicated	764.80	0	0	0	0	0	0	0	0	0										
1147	25	160	Transportation	714	0	Facilities Services	3297	0	Facilities Administration	1147 Public Building Fund	Revenue	1147	Other Funds	Duplicated	875.40	0	0	0	0	0	0	0	0	0										
10000	25	160	Transportation	714	0	Facilities Services	3297	0	Facilities Administration	Permanent Full-Time	Position Count	0			1.00	0	0	0	0	0	0	0	0	0										
1	25	160	Transportation	714	0	Facilities Services	3298	0	Non-Public Building Fund Facilit	Personal Services	Expenditure	0			156.70	0	0	0	0	0	0	0	0	0										
2	25	160	Transportation	714	0	Facilities Services	3298	0	Non-Public Building Fund Facilit	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	25	160	Transportation	714	0	Facilities Services	3298	0	Non-Public Building Fund Facilit	Contractual Services	Expenditure	0			644.60	0	0	0	0	0	0	0	0	0										
4	25	160	Transportation	714	0	Facilities Services	3298	0	Non-Public Building Fund Facilit	Commodities	Expenditure	0			23.30	0	0	0	0	0	0	0	0	0										
5	25	160	Transportation	714	0	Facilities Services	3298	0	Non-Public Building Fund Facilit	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	25	160	Transportation	714	0	Facilities Services	3298	0	Non-Public Building Fund Facilit	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	25	160	Transportation	714	0	Facilities Services	3298	0	Non-Public Building Fund Facilit	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	25	160	Transportation	714	0	Facilities Services	3298	0	Non-Public Building Fund Facilit	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	25	160	Transportation	714	0	Facilities Services	3298	0	Non-Public Building Fund Facilit	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		481.70	0	0	0	0	0	0	0	0	0										
1005	25	160	Transportation	714	0	Facilities Services	3298	0	Non-Public Building Fund Facilit	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		62.00	0	0	0	0	0	0	0	0	0										
1007	25	160	Transportation	714	0	Facilities Services	3298	0	Non-Public Building Fund Facilit	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	280.90	0	0	0	0	0	0	0	0	0										
1	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Personal Services	Expenditure	0			1559.10	0	0	0	0	0	0	0	0	0										
2	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Travel	Expenditure	0			65.60	0	0	0	0	0	0	0	0	0										
3	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Contractual Services	Expenditure	0			338.70	0	0	0	0	0	0	0	0	0										
4	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Commodities	Expenditure	0			8.80	0	0	0	0	0	0	0	0	0										
5	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Grants, Benefits	Expenditure	0			20333.60	0	0	0	0	0	0	0	0	0										
8	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		791.30	0	0	0	0	0	0	0	0	0										
1026	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1026 Highways/Equipment Working Capital Fund	Revenue	1026	Other Funds	Duplicated	67.60	0	0	0	0	0	0	0	0	0										
1027	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1027 International Airport Revenue Fund	Revenue	1027	Other Funds		159.10	0	0	0	0	0	0	0	0	0										
1061	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1061 Capital Improvement Project Receipts	Revenue	1061	Other Funds	Duplicated	646.90	0	0	0	0	0	0	0	0	0										
1244	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1244 Rural Airport Receipts	Revenue	1244	Other Funds		49.80	0	0	0	0	0	0	0	0	0										
1265	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1265 Non-specific COVID Fed	Revenue	1265	Federal Funds		6547.30	0	0	0	0	0	0	0	0	0										
1267	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1267 FTA CRRSAA Grant Funding	Revenue	1267	Federal Funds		7786.30	0	0	0	0	0	0	0	0	0										
1270	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	1270 FHWA CRRSAA Fed	Revenue	1270	Federal Funds		6257.50	0	0	0	0	0	0	0	0	0										
10000	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Permanent Full-Time	Position Count	0			8.00	0	0	0	0	0	0	0	0	0										
12000	25	160	Transportation	333	1	Administration and Support	530	1	Commissioner's Office	Non-Permanent	Position Count	0			2.00	0	0	0	0	0	0	0	0	0										
1	25	160	Transportation	333	1	Administration and Support	2355	2	Contracting and Appeals	Personal Services	Expenditure	0			362.60	0	0	0	0	0	0	0	0	0										
2	25	160	Transportation	333	1	Administration and Support	2355	2	Contracting and Appeals	Travel	Expenditure	0			3.10	0	0	0	0	0	0	0	0	0										
3	25	160	Transportation	333	1	Administration and Support	2355	2	Contracting and Appeals	Contractual Services	Expenditure	0			26.50	0	0	0	0	0	0	0	0	0										
4	25	160	Transportation	333	1	Administration and Support	2355	2	Contracting and Appeals	Commodities	Expenditure	0			2.00	0	0	0	0	0	0	0	0	0										
