REPORT_SORT,DEPT_NUM,DEPT_SORT,DEPT_NAME,RDU_NUM,RDU_SORT,RDU_NAME,COMP_NUM,COMP_SORT,COMP_NAME,REPORT_LINE,LINE_TYPE,FUND_CODE,FUND_GROUP,DUPLICATED_INDICATOR,SCEN1_AMOUNT,SCEN2_AMOUNT,SCEN3_AMOUNT,SCEN4_AMOUNT,SCEN5_AMOUNT,SCEN6_AMOUNT,SCEN7_AMOUNT,SCEN8_AMOUNT,SCEN9_AMOUNT,SCEN10_AMOUNT
1,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,Personal Services,Expenditure,0,    ,    ,1372.2,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,Travel,Expenditure,0,    ,    ,65.6,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,Contractual Services,Expenditure,0,    ,    ,313.3,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,Commodities,Expenditure,0,    ,    ,8.8,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,Capital Outlay,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,Line 7600,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,"Grants, Benefits",Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,Miscellaneous,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
1001,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,1001 Constitutional Budget Reserve Fund,Revenue,1001,Unrestricted General Funds,    ,177.2,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,    ,531.4,0,0,0,0,0,0,0,0,0
1026,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,1026 Highways/Equipment Working Capital Fund,Revenue,1026,Other Funds,Duplicated,67.5,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,    ,152.2,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,526,0,0,0,0,0,0,0,0,0
1076,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,1076 Marine Highway System Fund,Revenue,1076,Designated General Funds,    ,257.4,0,0,0,0,0,0,0,0,0
1244,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,1244 Rural Airport Receipts,Revenue,1244,Other Funds,    ,48.2,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,Permanent Full-Time,Position Count,0,    ,    ,8,0,0,0,0,0,0,0,0,0
12000,25,15,Transportation,333,1,Administration and Support,530,1,Commissioner's Office,Non-Permanent,Position Count,0,    ,    ,1,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Personal Services,Expenditure,0,    ,    ,343.2,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Travel,Expenditure,0,    ,    ,3.1,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Contractual Services,Expenditure,0,    ,    ,16.8,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Commodities,Expenditure,0,    ,    ,2,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Capital Outlay,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Line 7600,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,"Grants, Benefits",Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Miscellaneous,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
1001,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,1001 Constitutional Budget Reserve Fund,Revenue,1001,Unrestricted General Funds,    ,8.6,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,    ,25.7,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,7,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,312.8,0,0,0,0,0,0,0,0,0
1076,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,1076 Marine Highway System Fund,Revenue,1076,Designated General Funds,    ,11,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Permanent Full-Time,Position Count,0,    ,    ,2,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Personal Services,Expenditure,0,    ,    ,962.4,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Travel,Expenditure,0,    ,    ,31,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Contractual Services,Expenditure,0,    ,    ,174.5,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Commodities,Expenditure,0,    ,    ,18.9,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Capital Outlay,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Line 7600,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,"Grants, Benefits",Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Miscellaneous,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
1001,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,1001 Constitutional Budget Reserve Fund,Revenue,1001,Unrestricted General Funds,    ,65.3,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,    ,195.7,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,900.8,0,0,0,0,0,0,0,0,0
1108,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,1108 Statutory Designated Program Receipts,Revenue,1108,Other Funds,    ,25,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Permanent Full-Time,Position Count,0,    ,    ,9,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Personal Services,Expenditure,0,    ,    ,730.4,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Travel,Expenditure,0,    ,    ,3.3,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Contractual Services,Expenditure,0,    ,    ,69.9,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Commodities,Expenditure,0,    ,    ,12.1,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Capital Outlay,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Line 7600,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,"Grants, Benefits",Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Miscellaneous,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,    ,108.8,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,706.9,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Permanent Full-Time,Position Count,0,    ,    ,5,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,333,1,Administration and Support,537,6,Statewide Admin Services,Personal Services,Expenditure,0,    ,    ,6416,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,537,6,Statewide Admin Services,Travel,Expenditure,0,    ,    ,28,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,537,6,Statewide Admin Services,Contractual Services,Expenditure,0,    ,    ,3040.3,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,537,6,Statewide Admin Services,Commodities,Expenditure,0,    ,    ,58.6,0,0,0,0,0,0,0,0,0
