REPORT_SORT,DEPT_NUM,DEPT_SORT,DEPT_NAME,RDU_NUM,RDU_SORT,RDU_NAME,COMP_NUM,COMP_SORT,COMP_NAME,REPORT_LINE,LINE_TYPE,FUND_CODE,FUND_GROUP,DUPLICATED_INDICATOR,SCEN1_AMOUNT,SCEN2_AMOUNT,SCEN3_AMOUNT,SCEN4_AMOUNT,SCEN5_AMOUNT,SCEN6_AMOUNT,SCEN7_AMOUNT,SCEN8_AMOUNT,SCEN9_AMOUNT,SCEN10_AMOUNT
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Personal Services,Expenditure,0,    ,    ,343.2,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Travel,Expenditure,0,    ,    ,3.1,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Contractual Services,Expenditure,0,    ,    ,16.8,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Commodities,Expenditure,0,    ,    ,2,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Capital Outlay,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Line 7600,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,"Grants, Benefits",Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Miscellaneous,Expenditure,0,    ,    ,0,0,0,0,0,0,0,0,0,0
1001,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,1001 Constitutional Budget Reserve Fund,Revenue,1001,Unrestricted General Funds,    ,8.6,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,    ,25.7,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,7,0,0,0,0,0,0,0,0,0
