REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Personal Services	Expenditure	0			2468.20	0	0	0	0	0	0	0	0	0
2	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Travel	Expenditure	0			10.20	0	0	0	0	0	0	0	0	0
3	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Contractual Services	Expenditure	0			158.40	0	0	0	0	0	0	0	0	0
4	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Commodities	Expenditure	0			14.00	0	0	0	0	0	0	0	0	0
5	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Capital Outlay	Expenditure	0			5.00	0	0	0	0	0	0	0	0	0
6	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		0	0	0	0	0	0	0	0	0	0
1004	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		2655.80	0	0	0	0	0	0	0	0	0
1007	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	0	0	0	0	0	0	0	0	0	0
10000	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Permanent Full-Time	Position Count	0			16.00	0	0	0	0	0	0	0	0	0
12000	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Non-Permanent	Position Count	0			1.00	0	0	0	0	0	0	0	0	0
1	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Personal Services	Expenditure	0			2898.70	0	0	0	0	0	0	0	0	0
2	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Travel	Expenditure	0			16.00	0	0	0	0	0	0	0	0	0
3	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Contractual Services	Expenditure	0			179.50	0	0	0	0	0	0	0	0	0
4	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Commodities	Expenditure	0			15.00	0	0	0	0	0	0	0	0	0
5	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1007	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	3109.20	0	0	0	0	0	0	0	0	0
10000	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Permanent Full-Time	Position Count	0			15.00	0	0	0	0	0	0	0	0	0
