REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	7	9	Labor & Workforce	109	1	Commissioner and Administrative	340	1	Commissioner's Office	Personal Services	Expenditure	0			885.30	0	0	0	0	0	0	0	0	0
2	7	9	Labor & Workforce	109	1	Commissioner and Administrative	340	1	Commissioner's Office	Travel	Expenditure	0			44.10	0	0	0	0	0	0	0	0	0
3	7	9	Labor & Workforce	109	1	Commissioner and Administrative	340	1	Commissioner's Office	Contractual Services	Expenditure	0			70.30	0	0	0	0	0	0	0	0	0
4	7	9	Labor & Workforce	109	1	Commissioner and Administrative	340	1	Commissioner's Office	Commodities	Expenditure	0			15.00	0	0	0	0	0	0	0	0	0
5	7	9	Labor & Workforce	109	1	Commissioner and Administrative	340	1	Commissioner's Office	Capital Outlay	Expenditure	0			10.00	0	0	0	0	0	0	0	0	0
6	7	9	Labor & Workforce	109	1	Commissioner and Administrative	340	1	Commissioner's Office	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	7	9	Labor & Workforce	109	1	Commissioner and Administrative	340	1	Commissioner's Office	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	7	9	Labor & Workforce	109	1	Commissioner and Administrative	340	1	Commissioner's Office	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	7	9	Labor & Workforce	109	1	Commissioner and Administrative	340	1	Commissioner's Office	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		127.10	0	0	0	0	0	0	0	0	0
1004	7	9	Labor & Workforce	109	1	Commissioner and Administrative	340	1	Commissioner's Office	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		381.40	0	0	0	0	0	0	0	0	0
1007	7	9	Labor & Workforce	109	1	Commissioner and Administrative	340	1	Commissioner's Office	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	516.20	0	0	0	0	0	0	0	0	0
10000	7	9	Labor & Workforce	109	1	Commissioner and Administrative	340	1	Commissioner's Office	Permanent Full-Time	Position Count	0			6.00	0	0	0	0	0	0	0	0	0
1	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	Personal Services	Expenditure	0			1608.60	0	0	0	0	0	0	0	0	0
2	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	Travel	Expenditure	0			86.70	0	0	0	0	0	0	0	0	0
3	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	Contractual Services	Expenditure	0			218.60	0	0	0	0	0	0	0	0	0
4	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	Commodities	Expenditure	0			26.40	0	0	0	0	0	0	0	0	0
5	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	Grants, Benefits	Expenditure	0			15544.80	0	0	0	0	0	0	0	0	0
8	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		311.30	0	0	0	0	0	0	0	0	0
1002	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	1002 Federal Receipts	Revenue	1002	Federal Funds		5010.20	0	0	0	0	0	0	0	0	0
1004	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		933.80	0	0	0	0	0	0	0	0	0
1007	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	589.50	0	0	0	0	0	0	0	0	0
1054	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	1054 State Employment & Training Program	Revenue	1054	Designated General Funds		5923.70	0	0	0	0	0	0	0	0	0
1151	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	1151 Technical Vocational Education Program Account	Revenue	1151	Designated General Funds		4716.60	0	0	0	0	0	0	0	0	0
10000	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2659	1	Workforce Investment Board	Permanent Full-Time	Position Count	0			14.00	0	0	0	0	0	0	0	0	0
1	7	9	Labor & Workforce	109	1	Commissioner and Administrative	1200	2	Alaska Labor Relations Agency	Personal Services	Expenditure	0			369.20	0	0	0	0	0	0	0	0	0
2	7	9	Labor & Workforce	109	1	Commissioner and Administrative	1200	2	Alaska Labor Relations Agency	Travel	Expenditure	0			27.80	0	0	0	0	0	0	0	0	0
3	7	9	Labor & Workforce	109	1	Commissioner and Administrative	1200	2	Alaska Labor Relations Agency	Contractual Services	Expenditure	0			113.20	0	0	0	0	0	0	0	0	0
4	7	9	Labor & Workforce	109	1	Commissioner and Administrative	1200	2	Alaska Labor Relations Agency	Commodities	Expenditure	0			27.00	0	0	0	0	0	0	0	0	0
5	7	9	Labor & Workforce	109	1	Commissioner and Administrative	1200	2	Alaska Labor Relations Agency	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	7	9	Labor & Workforce	109	1	Commissioner and Administrative	1200	2	Alaska Labor Relations Agency	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	7	9	Labor & Workforce	109	1	Commissioner and Administrative	1200	2	Alaska Labor Relations Agency	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	7	9	Labor & Workforce	109	1	Commissioner and Administrative	1200	2	Alaska Labor Relations Agency	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	7	9	Labor & Workforce	109	1	Commissioner and Administrative	1200	2	Alaska Labor Relations Agency	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		134.30	0	0	0	0	0	0	0	0	0
1004	7	9	Labor & Workforce	109	1	Commissioner and Administrative	1200	2	Alaska Labor Relations Agency	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		402.90	0	0	0	0	0	0	0	0	0
10000	7	9	Labor & Workforce	109	1	Commissioner and Administrative	1200	2	Alaska Labor Relations Agency	Permanent Full-Time	Position Count	0			3.00	0	0	0	0	0	0	0	0	0
1	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	Personal Services	Expenditure	0			2860.30	0	0	0	0	0	0	0	0	0
2	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	Travel	Expenditure	0			12.80	0	0	0	0	0	0	0	0	0
3	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	Contractual Services	Expenditure	0			1046.20	0	0	0	0	0	0	0	0	0
4	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	Commodities	Expenditure	0			28.10	0	0	0	0	0	0	0	0	0
5	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		94.80	0	0	0	0	0	0	0	0	0
1002	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	1002 Federal Receipts	Revenue	1002	Federal Funds		2483.80	0	0	0	0	0	0	0	0	0
1003	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	1003 General Fund Match	Revenue	1003	Unrestricted General Funds		80.50	0	0	0	0	0	0	0	0	0
1004	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		203.50	0	0	0	0	0	0	0	0	0
1007	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	1084.80	0	0	0	0	0	0	0	0	0
10000	7	9	Labor & Workforce	109	1	Commissioner and Administrative	335	4	Management Services	Permanent Full-Time	Position Count	0			26.00	0	0	0	0	0	0	0	0	0
1	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2742	6	Leasing	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2742	6	Leasing	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2742	6	Leasing	Contractual Services	Expenditure	0			2547.50	0	0	0	0	0	0	0	0	0
4	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2742	6	Leasing	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2742	6	Leasing	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2742	6	Leasing	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2742	6	Leasing	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2742	6	Leasing	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2742	6	Leasing	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		636.90	0	0	0	0	0	0	0	0	0
1004	7	9	Labor & Workforce	109	1	Commissioner and Administrative	2742	6	Leasing	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1910.60	0	0	0	0	0	0	0	0	0
1	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	Personal Services	Expenditure	0			2584.10	0	0	0	0	0	0	0	0	0
2	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	Travel	Expenditure	0			6.80	0	0	0	0	0	0	0	0	0
3	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	Contractual Services	Expenditure	0			2869.00	0	0	0	0	0	0	0	0	0
4	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	Commodities	Expenditure	0			127.10	0	0	0	0	0	0	0	0	0
5	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	Capital Outlay	Expenditure	0			25.00	0	0	0	0	0	0	0	0	0
6	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		30.70	0	0	0	0	0	0	0	0	0
1002	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	1002 Federal Receipts	Revenue	1002	Federal Funds		3581.90	0	0	0	0	0	0	0	0	0
1004	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		92.20	0	0	0	0	0	0	0	0	0
1007	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	1907.20	0	0	0	0	0	0	0	0	0
10000	7	9	Labor & Workforce	109	1	Commissioner and Administrative	334	7	Data Processing	Permanent Full-Time	Position Count	0			16.00	0	0	0	0	0	0	0	0	0
1	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	Personal Services	Expenditure	0			3135.70	0	0	0	0	0	0	0	0	0
2	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	Travel	Expenditure	0			39.20	0	0	0	0	0	0	0	0	0
3	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	Contractual Services	Expenditure	0			945.40	0	0	0	0	0	0	0	0	0
4	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	Commodities	Expenditure	0			25.00	0	0	0	0	0	0	0	0	0
5	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		274.30	0	0	0	0	0	0	0	0	0
1002	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	1002 Federal Receipts	Revenue	1002	Federal Funds		1384.50	0	0	0	0	0	0	0	0	0
1004	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		823.00	0	0	0	0	0	0	0	0	0
1007	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	1493.70	0	0	0	0	0	0	0	0	0
1092	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	1092 Mental Health Trust Authority Authorized Receipts	Revenue	1092	Other Funds		25.00	0	0	0	0	0	0	0	0	0
1108	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	1108 Statutory Designated Program Receipts	Revenue	1108	Other Funds		20.00	0	0	0	0	0	0	0	0	0
1157	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	1157 Workers Safety and Compensation Administration Account	Revenue	1157	Designated General Funds		124.80	0	0	0	0	0	0	0	0	0
10000	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	Permanent Full-Time	Position Count	0			25.00	0	0	0	0	0	0	0	0	0
12000	7	9	Labor & Workforce	109	1	Commissioner and Administrative	336	8	Labor Market Information	Non-Permanent	Position Count	0			2.00	0	0	0	0	0	0	0	0	0
1	7	9	Labor & Workforce	112	2	Workers' Compensation	344	1	Workers' Compensation	Personal Services	Expenditure	0			4534.40	0	0	0	0	0	0	0	0	0
2	7	9	Labor & Workforce	112	2	Workers' Compensation	344	1	Workers' Compensation	Travel	Expenditure	0			38.20	0	0	0	0	0	0	0	0	0
3	7	9	Labor & Workforce	112	2	Workers' Compensation	344	1	Workers' Compensation	Contractual Services	Expenditure	0			1125.80	0	0	0	0	0	0	0	0	0
4	7	9	Labor & Workforce	112	2	Workers' Compensation	344	1	Workers' Compensation	Commodities	Expenditure	0			85.10	0	0	0	0	0	0	0	0	0
5	7	9	Labor & Workforce	112	2	Workers' Compensation	344	1	Workers' Compensation	Capital Outlay	Expenditure	0			6.00	0	0	0	0	0	0	0	0	0
6	7	9	Labor & Workforce	112	2	Workers' Compensation	344	1	Workers' Compensation	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	7	9	Labor & Workforce	112	2	Workers' Compensation	344	1	Workers' Compensation	Grants, Benefits	Expenditure	0			12.00	0	0	0	0	0	0	0	0	0
8	7	9	Labor & Workforce	112	2	Workers' Compensation	344	1	Workers' Compensation	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1157	7	9	Labor & Workforce	112	2	Workers' Compensation	344	1	Workers' Compensation	1157 Workers Safety and Compensation Administration Account	Revenue	1157	Designated General Funds		5801.50	0	0	0	0	0	0	0	0	0
10000	7	9	Labor & Workforce	112	2	Workers' Compensation	344	1	Workers' Compensation	Permanent Full-Time	Position Count	0			45.00	0	0	0	0	0	0	0	0	0
12000	7	9	Labor & Workforce	112	2	Workers' Compensation	344	1	Workers' Compensation	Non-Permanent	Position Count	0			2.00	0	0	0	0	0	0	0	0	0
1	7	9	Labor & Workforce	112	2	Workers' Compensation	2816	2	Workers' Comp Appeals Comm	Personal Services	Expenditure	0			281.40	0	0	0	0	0	0	0	0	0
2	7	9	Labor & Workforce	112	2	Workers' Compensation	2816	2	Workers' Comp Appeals Comm	Travel	Expenditure	0			1.50	0	0	0	0	0	0	0	0	0
3	7	9	Labor & Workforce	112	2	Workers' Compensation	2816	2	Workers' Comp Appeals Comm	Contractual Services	Expenditure	0			138.00	0	0	0	0	0	0	0	0	0
4	7	9	Labor & Workforce	112	2	Workers' Compensation	2816	2	Workers' Comp Appeals Comm	Commodities	Expenditure	0			5.00	0	0	0	0	0	0	0	0	0
5	7	9	Labor & Workforce	112	2	Workers' Compensation	2816	2	Workers' Comp Appeals Comm	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	7	9	Labor & Workforce	112	2	Workers' Compensation	2816	2	Workers' Comp Appeals Comm	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	7	9	Labor & Workforce	112	2	Workers' Compensation	2816	2	Workers' Comp Appeals Comm	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	7	9	Labor & Workforce	112	2	Workers' Compensation	2816	2	Workers' Comp Appeals Comm	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1157	7	9	Labor & Workforce	112	2	Workers' Compensation	2816	2	Workers' Comp Appeals Comm	1157 Workers Safety and Compensation Administration Account	Revenue	1157	Designated General Funds		425.90	0	0	0	0	0	0	0	0	0
10000	7	9	Labor & Workforce	112	2	Workers' Compensation	2816	2	Workers' Comp Appeals Comm	Permanent Full-Time	Position Count	0			2.00	0	0	0	0	0	0	0	0	0
1	7	9	Labor & Workforce	112	2	Workers' Compensation	2820	3	WC Benefits Guaranty Fund	Personal Services	Expenditure	0			95.10	0	0	0	0	0	0	0	0	0
2	7	9	Labor & Workforce	112	2	Workers' Compensation	2820	3	WC Benefits Guaranty Fund	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	7	9	Labor & Workforce	112	2	Workers' Compensation	2820	3	WC Benefits Guaranty Fund	Contractual Services	Expenditure	0			249.80	0	0	0	0	0	0	0	0	0
4	7	9	Labor & Workforce	112	2	Workers' Compensation	2820	3	WC Benefits Guaranty Fund	Commodities	Expenditure	0			2.00	0	0	0	0	0	0	0	0	0
5	7	9	Labor & Workforce	112	2	Workers' Compensation	2820	3	WC Benefits Guaranty Fund	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	7	9	Labor & Workforce	112	2	Workers' Compensation	2820	3	WC Benefits Guaranty Fund	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	7	9	Labor & Workforce	112	2	Workers' Compensation	2820	3	WC Benefits Guaranty Fund	Grants, Benefits	Expenditure	0			432.70	0	0	0	0	0	0	0	0	0
8	7	9	Labor & Workforce	112	2	Workers' Compensation	2820	3	WC Benefits Guaranty Fund	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1203	7	9	Labor & Workforce	112	2	Workers' Compensation	2820	3	WC Benefits Guaranty Fund	1203 Workers' Compensation Benefits Guaranty Fund	Revenue	1203	Designated General Funds		779.60	0	0	0	0	0	0	0	0	0
10000	7	9	Labor & Workforce	112	2	Workers' Compensation	2820	3	WC Benefits Guaranty Fund	Permanent Full-Time	Position Count	0			1.00	0	0	0	0	0	0	0	0	0
1	7	9	Labor & Workforce	112	2	Workers' Compensation	2342	4	Second Injury Fund	Personal Services	Expenditure	0			200.30	0	0	0	0	0	0	0	0	0
2	7	9	Labor & Workforce	112	2	Workers' Compensation	2342	4	Second Injury Fund	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	7	9	Labor & Workforce	112	2	Workers' Compensation	2342	4	Second Injury Fund	Contractual Services	Expenditure	0			79.20	0	0	0	0	0	0	0	0	0
4	7	9	Labor & Workforce	112	2	Workers' Compensation	2342	4	Second Injury Fund	Commodities	Expenditure	0			4.30	0	0	0	0	0	0	0	0	0
5	7	9	Labor & Workforce	112	2	Workers' Compensation	2342	4	Second Injury Fund	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	7	9	Labor & Workforce	112	2	Workers' Compensation	2342	4	Second Injury Fund	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	7	9	Labor & Workforce	112	2	Workers' Compensation	2342	4	Second Injury Fund	Grants, Benefits	Expenditure	0			2568.30	0	0	0	0	0	0	0	0	0
8	7	9	Labor & Workforce	112	2	Workers' Compensation	2342	4	Second Injury Fund	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
