REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	26	95	Family & Community Services	503	1	Alaska Pioneer Homes	3327	0	APH Payment Assistance	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	26	95	Family & Community Services	503	1	Alaska Pioneer Homes	3327	0	APH Payment Assistance	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	26	95	Family & Community Services	503	1	Alaska Pioneer Homes	3327	0	APH Payment Assistance	Contractual Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
4	26	95	Family & Community Services	503	1	Alaska Pioneer Homes	3327	0	APH Payment Assistance	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	26	95	Family & Community Services	503	1	Alaska Pioneer Homes	3327	0	APH Payment Assistance	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	26	95	Family & Community Services	503	1	Alaska Pioneer Homes	3327	0	APH Payment Assistance	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	26	95	Family & Community Services	503	1	Alaska Pioneer Homes	3327	0	APH Payment Assistance	Grants, Benefits	Expenditure	0			36964.30	0	0	0	0	0	0	0	0	0
8	26	95	Family & Community Services	503	1	Alaska Pioneer Homes	3327	0	APH Payment Assistance	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1004	26	95	Family & Community Services	503	1	Alaska Pioneer Homes	3327	0	APH Payment Assistance	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		36964.30	0	0	0	0	0	0	0	0	0
1	26	95	Family & Community Services	503	1	Alaska Pioneer Homes	3324	1	Alaska Pioneer Homes Management	Personal Services	Expenditure	0			1427.50	0	0	0	0	0	0	0	0	0
