REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT
1	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	Contractual Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
4	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
8	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0
1001	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	1001 Constitutional Budget Reserve Fund	Revenue	1001	Unrestricted General Funds		0	0	0	0	0	0	0	0	0	0
1002	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	1002 Federal Receipts	Revenue	1002	Federal Funds		0	0	0	0	0	0	0	0	0	0
1004	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		0	0	0	0	0	0	0	0	0	0
1005	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		0	0	0	0	0	0	0	0	0	0
1007	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	0	0	0	0	0	0	0	0	0	0
10000	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	3273	1	SATS	Permanent Full-Time	Position Count	0			0	0	0	0	0	0	0	0	0	0
1	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	2960	2	ALMR	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0
2	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	2960	2	ALMR	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0
3	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	2960	2	ALMR	Contractual Services	Expenditure	0			101.00	0	0	0	0	0	0	0	0	0
4	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	2960	2	ALMR	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0
5	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	2960	2	ALMR	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0
6	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	2960	2	ALMR	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0
7	9	120	Military & Veterans Affairs	530	1	Military & Veterans Affairs	2960	2	ALMR	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0
